Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value
Sao Tome and Principe,M,Residence,Rural,... if she refuses to have sex with him,01/01/2008,2.5099801175975207
Sao Tome and Principe,M,Residence,Urban,... if she refuses to have sex with him,01/01/2008,2.1447610367200745
Senegal,F,Age,15-24,... for at least one specific reason,01/01/2017,6.804410278419471
Senegal,F,Age,25-34,... for at least one specific reason,01/01/2017,6.730527411507998
Senegal,F,Age,35-49,... for at least one specific reason,01/01/2017,6.730527411507998
Senegal,F,Age,15-24,... if she argues with him,01/01/2017,6.0
Senegal,F,Age,25-34,... if she argues with him,01/01/2017,5.839520397611528
Senegal,F,Age,35-49,... if she argues with him,01/01/2017,6.008327427339583
Senegal,F,Age,15-24,... if she burns the food,01/01/2017,4.722287500466331
Senegal,F,Age,25-34,... if she burns the food,01/01/2017,4.593473672665353
Senegal,F,Age,35-49,... if she burns the food,01/01/2017,4.78539440574445
Senegal,F,Age,15-24,... if she goes out without telling him,01/01/2017,5.6920999223378805
Senegal,F,Age,25-34,... if she goes out without telling him,01/01/2017,5.76194418256021
Senegal,F,Age,35-49,... if she goes out without telling him,01/01/2017,5.865151449526167
Senegal,F,Age,15-24,... if she neglects the children,01/01/2017,5.949790040487051
Senegal,F,Age,25-34,... if she neglects the children,01/01/2017,5.9076223242417
Senegal,F,Age,35-49,... if she neglects the children,01/01/2017,5.983310056905003
Senegal,F,Age,15-24,... if she refuses to have sex with him,01/01/2017,5.7532598128470696
Senegal,F,Age,25-34,... if she refuses to have sex with him,01/01/2017,5.966573428201575
Senegal,F,Age,35-49,... if she refuses to have sex with him,01/01/2017,6.148170397529703
Senegal,F,Education,Higher,... for at least one specific reason,01/01/2017,3.11448226985885
Senegal,F,Education,No education,... for at least one specific reason,01/01/2017,7.681145747868608
Senegal,F,Education,Primary,... for at least one specific reason,01/01/2017,6.284902544988268
Senegal,F,Education,Secondary,... for at least one specific reason,01/01/2017,5.830951894845301
Senegal,F,Education,Higher,... if she argues with him,01/01/2017,1.7029386645934819
Senegal,F,Education,No education,... if she argues with him,01/01/2017,6.971369913734394
Senegal,F,Education,Primary,... if she argues with him,01/01/2017,5.440588238551943
Senegal,F,Education,Secondary,... if she argues with him,01/01/2017,4.78539440574445
Senegal,F,Education,Higher,... if she burns the food,01/01/2017,1.1832159465448993
Senegal,F,Education,No education,... if she burns the food,01/01/2017,5.558776809562539
Senegal,F,Education,Primary,... if she burns the food,01/01/2017,4.370354720325311
Senegal,F,Education,Secondary,... if she burns the food,01/01/2017,3.5637059094803454
Senegal,F,Education,Higher,... if she goes out without telling him,01/01/2017,1.5491933692626727
Senegal,F,Education,No education,... if she goes out without telling him,01/01/2017,6.848357578710307
Senegal,F,Education,Primary,... if she goes out without telling him,01/01/2017,5.263079019256642
Senegal,F,Education,Secondary,... if she goes out without telling him,01/01/2017,4.393176440465434
Senegal,F,Education,Higher,... if she neglects the children,01/01/2017,2.8982752834281067
Senegal,F,Education,No education,... if she neglects the children,01/01/2017,6.84105249483298
Senegal,F,Education,Primary,... if she neglects the children,01/01/2017,5.458937555702625
Senegal,F,Education,Secondary,... if she neglects the children,01/01/2017,4.969909532671541
Senegal,F,Education,Higher,... if she refuses to have sex with him,01/01/2017,1.7029386645934819
Senegal,F,Education,No education,... if she refuses to have sex with him,01/01/2017,7.120393301141409
Senegal,F,Education,Primary,... if she refuses to have sex with him,01/01/2017,5.319774359600278
Senegal,F,Education,Secondary,... if she refuses to have sex with him,01/01/2017,4.404543065804928
Senegal,F,Employment,Employed for cash,... for at least one specific reason,01/01/2017,6.534523759459403
Senegal,F,Employment,Employed for kind,... for at least one specific reason,01/01/2017,7.4699397077259295
Senegal,F,Employment,Unemployed,... for at least one specific reason,01/01/2017,6.760177568891179
Senegal,F,Employment,Employed for cash,... if she argues with him,01/01/2017,5.6920999223378805
Senegal,F,Employment,Employed for kind,... if she argues with him,01/01/2017,6.7970582433093405
Senegal,F,Employment,Unemployed,... if she argues with him,01/01/2017,5.924525168662979
Senegal,F,Employment,Employed for cash,... if she burns the food,01/01/2017,4.505552045760935
Senegal,F,Employment,Employed for kind,... if she burns the food,01/01/2017,5.347896818513772
Senegal,F,Employment,Unemployed,... if she burns the food,01/01/2017,4.67974354196149
Senegal,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2017,5.558776809562539
Senegal,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2017,6.6332495807108
Senegal,F,Employment,Unemployed,... if she goes out without telling him,01/01/2017,5.665686055026443
Senegal,F,Employment,Employed for cash,... if she neglects the children,01/01/2017,5.7271283587030375
Senegal,F,Employment,Employed for kind,... if she neglects the children,01/01/2017,6.685805917235368
Senegal,F,Employment,Unemployed,... if she neglects the children,01/01/2017,5.916079783099616
Senegal,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2017,5.779273442732997
Senegal,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2017,6.678323028584429
Senegal,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2017,5.822370782239732
Senegal,F,Marital status,Married or living together,... for at least one specific reason,01/01/2017,7.134423699632571
Senegal,F,Marital status,Never married,... for at least one specific reason,01/01/2017,6.033241378055324
Senegal,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2017,5.873670062235365
Senegal,F,Marital status,Married or living together,... if she argues with him,01/01/2017,6.410928050923758
Senegal,F,Marital status,Never married,... if she argues with him,01/01/2017,5.019960235195041
Senegal,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2017,4.878524288866516
Senegal,F,Marital status,Married or living together,... if she burns the food,01/01/2017,5.0990195135927845
Senegal,F,Marital status,Never married,... if she burns the food,01/01/2017,3.8600517637112426
Senegal,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2017,3.8078865529319543
Senegal,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2017,6.252999158333631
Senegal,F,Marital status,Never married,... if she goes out without telling him,01/01/2017,4.711687676718339
Senegal,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2017,4.722287500466331
Senegal,F,Marital status,Married or living together,... if she neglects the children,01/01/2017,6.3403470538243765
Senegal,F,Marital status,Never married,... if she neglects the children,01/01/2017,5.167204346930693
Senegal,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2017,4.949747468305833
Senegal,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2017,6.534523759459403
Senegal,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2017,4.505552045760935
Senegal,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2017,5.205766070567302
Senegal,F,Residence,Rural,... for at least one specific reason,01/01/2017,7.726577558203855
Senegal,F,Residence,Urban,... for at least one specific reason,01/01/2017,5.6213877629522875
Senegal,F,Residence,Rural,... if she argues with him,01/01/2017,7.014271221084871
Senegal,F,Residence,Urban,... if she argues with him,01/01/2017,4.636809247747852
Senegal,F,Residence,Rural,... if she burns the food,01/01/2017,5.558776809562539
Senegal,F,Residence,Urban,... if she burns the food,01/01/2017,3.6331803986679683
Senegal,F,Residence,Rural,... if she goes out without telling him,01/01/2017,6.8847659020390015
Senegal,F,Residence,Urban,... if she goes out without telling him,01/01/2017,4.347412979983645
Senegal,F,Residence,Rural,... if she neglects the children,01/01/2017,6.862943863541439
Senegal,F,Residence,Urban,... if she neglects the children,01/01/2017,4.847679857416329
Senegal,F,Residence,Rural,... if she refuses to have sex with him,01/01/2017,7.106335201775948
Senegal,F,Residence,Urban,... if she refuses to have sex with him,01/01/2017,4.427188767318345
Senegal,M,Age,15-24,... for at least one specific reason,01/01/2017,6.066300292357818
Senegal,M,Age,25-34,... for at least one specific reason,01/01/2017,4.722287500466331
Senegal,M,Age,35-49,... for at least one specific reason,01/01/2017,4.301162633521313
Senegal,M,Age,15-24,... if she argues with him,01/01/2017,5.019960235195041
Senegal,M,Age,25-34,... if she argues with him,01/01/2017,3.9370039370059056
Senegal,M,Age,35-49,... if she argues with him,01/01/2017,3.376388546736035
Senegal,M,Age,15-24,... if she burns the food,01/01/2017,3.0659418811403247
Senegal,M,Age,25-34,... if she burns the food,01/01/2017,2.1447610367200745
Senegal,M,Age,35-49,... if she burns the food,01/01/2017,1.7888543953278355
Senegal,M,Age,15-24,... if she goes out without telling him,01/01/2017,4.427188767318345
Senegal,M,Age,25-34,... if she goes out without telling him,01/01/2017,3.24037034920393
Senegal,M,Age,35-49,... if she goes out without telling him,01/01/2017,2.9664794269866195
Senegal,M,Age,15-24,... if she neglects the children,01/01/2017,4.774934474635285
Senegal,M,Age,25-34,... if she neglects the children,01/01/2017,3.5916569461086163
Senegal,M,Age,35-49,... if she neglects the children,01/01/2017,3.376388546736035
Senegal,M,Age,15-24,... if she refuses to have sex with him,01/01/2017,3.924283325465973
Senegal,M,Age,25-34,... if she refuses to have sex with him,01/01/2017,3.082207001484488
Senegal,M,Age,35-49,... if she refuses to have sex with him,01/01/2017,2.5884357842653034
Senegal,M,Education,Higher,... for at least one specific reason,01/01/2017,2.7928480429008062
Senegal,M,Education,No education,... for at least one specific reason,01/01/2017,5.76194418256021
Senegal,M,Education,Primary,... for at least one specific reason,01/01/2017,5.253570250931239
Senegal,M,Education,Secondary,... for at least one specific reason,01/01/2017,5.167204346930693
Senegal,M,Education,Higher,... if she argues with him,01/01/2017,1.8165901993339841
Senegal,M,Education,No education,... if she argues with him,01/01/2017,4.78539440574445
Senegal,M,Education,Primary,... if she argues with him,01/01/2017,4.347412979983645
Senegal,M,Education,Secondary,... if she argues with him,01/01/2017,4.207136884264577
Senegal,M,Education,Higher,... if she burns the food,01/01/2017,1.0488088595363112
Senegal,M,Education,No education,... if she burns the food,01/01/2017,2.7386127875258306
Senegal,M,Education,Primary,... if she burns the food,01/01/2017,2.5495097567963922
Senegal,M,Education,Secondary,... if she burns the food,01/01/2017,2.5099801175975207
Senegal,M,Education,Higher,... if she goes out without telling him,01/01/2017,1.8165901993339841
Senegal,M,Education,No education,... if she goes out without telling him,01/01/2017,4.277849838068249
Senegal,M,Education,Primary,... if she goes out without telling him,01/01/2017,3.7282703253023746
Senegal,M,Education,Secondary,... if she goes out without telling him,01/01/2017,3.478505481017635
Senegal,M,Education,Higher,... if she neglects the children,01/01/2017,1.76068165908337
Senegal,M,Education,No education,... if she neglects the children,01/01/2017,4.57165173854377
Senegal,M,Education,Primary,... if she neglects the children,01/01/2017,3.9749214068626393
Senegal,M,Education,Secondary,... if she neglects the children,01/01/2017,4.098780213314755
Senegal,M,Education,Higher,... if she refuses to have sex with him,01/01/2017,0.8944271976639178
Senegal,M,Education,No education,... if she refuses to have sex with him,01/01/2017,3.9623225271632214
Senegal,M,Education,Primary,... if she refuses to have sex with him,01/01/2017,3.42052624741649
Senegal,M,Education,Secondary,... if she refuses to have sex with him,01/01/2017,2.9664794269866195
Senegal,M,Employment,Employed for cash,... for at least one specific reason,01/01/2017,4.711687676718339
Senegal,M,Employment,Employed for kind,... for at least one specific reason,01/01/2017,6.410928050923758
Senegal,M,Employment,Unemployed,... for at least one specific reason,01/01/2017,4.711687676718339
Senegal,M,Employment,Employed for cash,... if she argues with him,01/01/2017,3.8209946848261547
Senegal,M,Employment,Employed for kind,... if she argues with him,01/01/2017,5.347896818513772
Senegal,M,Employment,Unemployed,... if she argues with him,01/01/2017,3.7682887109754657
Senegal,M,Employment,Employed for cash,... if she burns the food,01/01/2017,2.1213203435596424
Senegal,M,Employment,Employed for kind,... if she burns the food,01/01/2017,3.301514746071911
Senegal,M,Employment,Unemployed,... if she burns the food,01/01/2017,2.0248456495823497
Senegal,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2017,3.1780497764304645
Senegal,M,Employment,Employed for kind,... if she goes out without telling him,01/01/2017,4.816637910715259
Senegal,M,Employment,Unemployed,... if she goes out without telling him,01/01/2017,3.301514746071911
Senegal,M,Employment,Employed for cash,... if she neglects the children,01/01/2017,3.619392266868808
Senegal,M,Employment,Employed for kind,... if she neglects the children,01/01/2017,5.06951681750238
Senegal,M,Employment,Unemployed,... if she neglects the children,01/01/2017,3.687817834637406
Senegal,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2017,2.9495762084179376
Senegal,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2017,4.358898943540674
Senegal,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2017,2.449489742783178
Senegal,M,Marital status,Married or living together,... for at least one specific reason,01/01/2017,4.69041575982343
Senegal,M,Marital status,Never married,... for at least one specific reason,01/01/2017,5.594640224094892
Senegal,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2017,4.969909532671541
Senegal,M,Marital status,Married or living together,... if she argues with him,01/01/2017,3.794733141939005
Senegal,M,Marital status,Never married,... if she argues with him,01/01/2017,4.615192221030512
Senegal,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2017,3.9115214675027494
Senegal,M,Marital status,Married or living together,... if she burns the food,01/01/2017,2.1679482948781637
Senegal,M,Marital status,Never married,... if she burns the food,01/01/2017,2.7386127875258306
Senegal,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2017,1.6124515200875245
Senegal,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2017,3.3466400776398313
Senegal,M,Marital status,Never married,... if she goes out without telling him,01/01/2017,3.9874803596419475
Senegal,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2017,3.301514746071911
Senegal,M,Marital status,Married or living together,... if she neglects the children,01/01/2017,3.7148351498733914
Senegal,M,Marital status,Never married,... if she neglects the children,01/01/2017,4.347412979983645
Senegal,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2017,3.49284981201098
Senegal,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2017,3.033150146178909
Senegal,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2017,3.5637059094803454
Senegal,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2017,2.9495762084179376
Senegal,M,Residence,Rural,... for at least one specific reason,01/01/2017,6.1318837622806495
Senegal,M,Residence,Urban,... for at least one specific reason,01/01/2017,4.358898943540674
Senegal,M,Residence,Rural,... if she argues with him,01/01/2017,5.0398412294962505
Senegal,M,Residence,Urban,... if she argues with him,01/01/2017,3.577708790655671
Senegal,M,Residence,Rural,... if she burns the food,01/01/2017,3.209361336891635
Senegal,M,Residence,Urban,... if she burns the food,01/01/2017,1.7029386645934819
Senegal,M,Residence,Rural,... if she goes out without telling him,01/01/2017,4.57165173854377
Senegal,M,Residence,Urban,... if she goes out without telling him,01/01/2017,2.8284271247461903
Senegal,M,Residence,Rural,... if she neglects the children,01/01/2017,4.929502940161467
Senegal,M,Residence,Urban,... if she neglects the children,01/01/2017,3.224903040175049
Senegal,M,Residence,Rural,... if she refuses to have sex with him,01/01/2017,4.230839115179195
Senegal,M,Residence,Urban,... if she refuses to have sex with him,01/01/2017,2.345207879911715
Sierra Leone,F,Age,15-24,... for at least one specific reason,01/01/2013,7.668115755324807
Sierra Leone,F,Age,25-34,... for at least one specific reason,01/01/2013,8.12403840463596
Sierra Leone,F,Age,35-49,... for at least one specific reason,01/01/2013,8.049844908553071
Sierra Leone,F,Age,15-24,... if she argues with him,01/01/2013,6.655824459603825
Sierra Leone,F,Age,25-34,... if she argues with him,01/01/2013,7.04272663633348
Sierra Leone,F,Age,35-49,... if she argues with him,01/01/2013,7.049822746916369
Sierra Leone,F,Age,15-24,... if she burns the food,01/01/2013,4.1109609118222314
Sierra Leone,F,Age,25-34,... if she burns the food,01/01/2013,4.427188767318345
Sierra Leone,F,Age,35-49,... if she burns the food,01/01/2013,4.324349750302287
Sierra Leone,F,Age,15-24,... if she goes out without telling him,01/01/2013,6.971369913734394
Sierra Leone,F,Age,25-34,... if she goes out without telling him,01/01/2013,7.496665976481776
Sierra Leone,F,Age,35-49,... if she goes out without telling him,01/01/2013,7.436396925733628
Sierra Leone,F,Age,15-24,... if she neglects the children,01/01/2013,7.007139107661635
Sierra Leone,F,Age,25-34,... if she neglects the children,01/01/2013,7.463243313931247
Sierra Leone,F,Age,35-49,... if she neglects the children,01/01/2013,7.416198487095663
Sierra Leone,F,Age,15-24,... if she refuses to have sex with him,01/01/2013,4.647580056488509
Sierra Leone,F,Age,25-34,... if she refuses to have sex with him,01/01/2013,5.3103672907756065
Sierra Leone,F,Age,35-49,... if she refuses to have sex with him,01/01/2013,5.366563074916808
Sierra Leone,F,Education,Higher,... for at least one specific reason,01/01/2013,5.683308828232066
Sierra Leone,F,Education,No education,... for at least one specific reason,01/01/2013,8.324662338603158
Sierra Leone,F,Education,Primary,... for at least one specific reason,01/01/2013,7.7071396461903365
Sierra Leone,F,Education,Secondary,... for at least one specific reason,01/01/2013,7.389181177513588
Sierra Leone,F,Education,Higher,... if she argues with him,01/01/2013,4.123105625617661
Sierra Leone,F,Education,No education,... if she argues with him,01/01/2013,7.416198487095663
Sierra Leone,F,Education,Primary,... if she argues with him,01/01/2013,6.557438524302
Sierra Leone,F,Education,Secondary,... if she argues with him,01/01/2013,6.156297712576846
Sierra Leone,F,Education,Higher,... if she burns the food,01/01/2013,2.0
Sierra Leone,F,Education,No education,... if she burns the food,01/01/2013,4.69041575982343
Sierra Leone,F,Education,Primary,... if she burns the food,01/01/2013,4.195235438145245
Sierra Leone,F,Education,Secondary,... if she burns the food,01/01/2013,3.5637059094803454
Sierra Leone,F,Education,Higher,... if she goes out without telling him,01/01/2013,5.029910460143455
Sierra Leone,F,Education,No education,... if she goes out without telling him,01/01/2013,7.7071396461903365
Sierra Leone,F,Education,Primary,... if she goes out without telling him,01/01/2013,7.092249236812011
Sierra Leone,F,Education,Secondary,... if she goes out without telling him,01/01/2013,6.640782971466625
Sierra Leone,F,Education,Higher,... if she neglects the children,01/01/2013,4.919349628044285
Sierra Leone,F,Education,No education,... if she neglects the children,01/01/2013,7.700649273734037
Sierra Leone,F,Education,Primary,... if she neglects the children,01/01/2013,7.134423699632571
Sierra Leone,F,Education,Secondary,... if she neglects the children,01/01/2013,6.6483081128163315
Sierra Leone,F,Education,Higher,... if she refuses to have sex with him,01/01/2013,2.449489742783178
Sierra Leone,F,Education,No education,... if she refuses to have sex with him,01/01/2013,5.656854249492381
Sierra Leone,F,Education,Primary,... if she refuses to have sex with him,01/01/2013,4.919349628044285
Sierra Leone,F,Education,Secondary,... if she refuses to have sex with him,01/01/2013,4.012480577083175
Sierra Leone,F,Employment,Employed for cash,... for at least one specific reason,01/01/2013,7.823042935005499
Sierra Leone,F,Employment,Employed for kind,... for at least one specific reason,01/01/2013,8.42021386461644
Sierra Leone,F,Employment,Unemployed,... for at least one specific reason,01/01/2013,7.162401778527965
Sierra Leone,F,Employment,Employed for cash,... if she argues with him,01/01/2013,6.892024376045111
Sierra Leone,F,Employment,Employed for kind,... if she argues with him,01/01/2013,7.368853319008362
Sierra Leone,F,Employment,Unemployed,... if she argues with him,01/01/2013,6.0249480692418045
Sierra Leone,F,Employment,Employed for cash,... if she burns the food,01/01/2013,4.123105625617661
Sierra Leone,F,Employment,Employed for kind,... if she burns the food,01/01/2013,4.827007275430662
Sierra Leone,F,Employment,Unemployed,... if she burns the food,01/01/2013,3.391164991562634
Sierra Leone,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2013,7.028513464871423
Sierra Leone,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2013,7.854934803226533
Sierra Leone,F,Employment,Unemployed,... if she goes out without telling him,01/01/2013,6.503844957950685
Sierra Leone,F,Employment,Employed for cash,... if she neglects the children,01/01/2013,7.169379437990355
Sierra Leone,F,Employment,Employed for kind,... if she neglects the children,01/01/2013,7.784600084405177
Sierra Leone,F,Employment,Unemployed,... if she neglects the children,01/01/2013,6.457553775458587
Sierra Leone,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2013,5.118593631354169
Sierra Leone,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2013,5.495452735029158
Sierra Leone,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2013,4.230839115179195
Sierra Leone,F,Marital status,Married or living together,... for at least one specific reason,01/01/2013,8.240145722369169
Sierra Leone,F,Marital status,Never married,... for at least one specific reason,01/01/2013,7.169379437990355
Sierra Leone,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2013,7.797435426924711
Sierra Leone,F,Marital status,Married or living together,... if she argues with him,01/01/2013,7.238784533737616
Sierra Leone,F,Marital status,Never married,... if she argues with him,01/01/2013,6.099180335335188
Sierra Leone,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2013,6.603029492143822
Sierra Leone,F,Marital status,Married or living together,... if she burns the food,01/01/2013,4.538722329187998
Sierra Leone,F,Marital status,Never married,... if she burns the food,01/01/2013,3.7013510788987767
Sierra Leone,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2013,3.885871894629277
Sierra Leone,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2013,7.622335499971193
Sierra Leone,F,Marital status,Never married,... if she goes out without telling him,01/01/2013,6.465291891095138
Sierra Leone,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2013,7.04272663633348
Sierra Leone,F,Marital status,Married or living together,... if she neglects the children,01/01/2013,7.582875444051551
Sierra Leone,F,Marital status,Never married,... if she neglects the children,01/01/2013,6.557438524302
Sierra Leone,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2013,7.092249236812011
Sierra Leone,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2013,5.522680508593631
Sierra Leone,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2013,4.0
Sierra Leone,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2013,4.6043458561384645
Sierra Leone,F,Residence,Rural,... for at least one specific reason,01/01/2013,8.160882211753892
Sierra Leone,F,Residence,Urban,... for at least one specific reason,01/01/2013,7.476630359050721
Sierra Leone,F,Residence,Rural,... if she argues with him,01/01/2013,7.273238723284071
Sierra Leone,F,Residence,Urban,... if she argues with him,01/01/2013,6.156297712576846
Sierra Leone,F,Residence,Rural,... if she burns the food,01/01/2013,4.722287500466331
Sierra Leone,F,Residence,Urban,... if she burns the food,01/01/2013,3.3166247903554
Sierra Leone,F,Residence,Rural,... if she goes out without telling him,01/01/2013,7.569676296715768
Sierra Leone,F,Residence,Urban,... if she goes out without telling him,01/01/2013,6.708203932499369
Sierra Leone,F,Residence,Rural,... if she neglects the children,01/01/2013,7.582875444051551
Sierra Leone,F,Residence,Urban,... if she neglects the children,01/01/2013,6.678323028584429
Sierra Leone,F,Residence,Rural,... if she refuses to have sex with him,01/01/2013,5.540758139725957
Sierra Leone,F,Residence,Urban,... if she refuses to have sex with him,01/01/2013,4.1109609118222314
Sierra Leone,M,Age,15-24,... for at least one specific reason,01/01/2013,5.865151449526167
Sierra Leone,M,Age,25-34,... for at least one specific reason,01/01/2013,5.991660998911646
Sierra Leone,M,Age,35-49,... for at least one specific reason,01/01/2013,5.70964083582506
Sierra Leone,M,Age,15-24,... if she argues with him,01/01/2013,4.929502940161467
Sierra Leone,M,Age,25-34,... if she argues with him,01/01/2013,5.138092994344329
Sierra Leone,M,Age,35-49,... if she argues with him,01/01/2013,4.743416490252569
Sierra Leone,M,Age,15-24,... if she burns the food,01/01/2013,2.345207879911715
Sierra Leone,M,Age,25-34,... if she burns the food,01/01/2013,2.345207879911715
Sierra Leone,M,Age,35-49,... if she burns the food,01/01/2013,1.8973665709695025
Sierra Leone,M,Age,15-24,... if she goes out without telling him,01/01/2013,4.404543065804928
Sierra Leone,M,Age,25-34,... if she goes out without telling him,01/01/2013,4.6043458561384645
Sierra Leone,M,Age,35-49,... if she goes out without telling him,01/01/2013,4.370354720325311
Sierra Leone,M,Age,15-24,... if she neglects the children,01/01/2013,4.615192221030512
Sierra Leone,M,Age,25-34,... if she neglects the children,01/01/2013,4.878524288866516
Sierra Leone,M,Age,35-49,... if she neglects the children,01/01/2013,4.69041575982343
Sierra Leone,M,Age,15-24,... if she refuses to have sex with him,01/01/2013,3.0659418811403247
Sierra Leone,M,Age,25-34,... if she refuses to have sex with him,01/01/2013,3.1937438546735613
Sierra Leone,M,Age,35-49,... if she refuses to have sex with him,01/01/2013,3.049590167667594
Sierra Leone,M,Education,Higher,... for at least one specific reason,01/01/2013,4.47213595499958
Sierra Leone,M,Education,No education,... for at least one specific reason,01/01/2013,6.244997998398398
Sierra Leone,M,Education,Primary,... for at least one specific reason,01/01/2013,5.839520397611528
Sierra Leone,M,Education,Secondary,... for at least one specific reason,01/01/2013,5.6213877629522875
Sierra Leone,M,Education,Higher,... if she argues with him,01/01/2013,3.49284981201098
Sierra Leone,M,Education,No education,... if she argues with him,01/01/2013,5.282045022387662
Sierra Leone,M,Education,Primary,... if she argues with him,01/01/2013,4.979959762594528
Sierra Leone,M,Education,Secondary,... if she argues with him,01/01/2013,4.732863786179597
Sierra Leone,M,Education,Higher,... if she burns the food,01/01/2013,2.190890273549742
Sierra Leone,M,Education,No education,... if she burns the food,01/01/2013,2.23606797749979
Sierra Leone,M,Education,Primary,... if she burns the food,01/01/2013,2.28035080837689
Sierra Leone,M,Education,Secondary,... if she burns the food,01/01/2013,2.1447610367200745
Sierra Leone,M,Education,Higher,... if she goes out without telling him,01/01/2013,3.033150146178909
Sierra Leone,M,Education,No education,... if she goes out without telling him,01/01/2013,4.868264656213696
Sierra Leone,M,Education,Primary,... if she goes out without telling him,01/01/2013,4.56070161675378
Sierra Leone,M,Education,Secondary,... if she goes out without telling him,01/01/2013,4.147288362646062
Sierra Leone,M,Education,Higher,... if she neglects the children,01/01/2013,3.301514746071911
Sierra Leone,M,Education,No education,... if she neglects the children,01/01/2013,5.186520955180869
Sierra Leone,M,Education,Primary,... if she neglects the children,01/01/2013,4.494441095724746
Sierra Leone,M,Education,Secondary,... if she neglects the children,01/01/2013,4.483302396835365
Sierra Leone,M,Education,Higher,... if she refuses to have sex with him,01/01/2013,2.1679482948781637
Sierra Leone,M,Education,No education,... if she refuses to have sex with him,01/01/2013,3.4351128352260663
Sierra Leone,M,Education,Primary,... if she refuses to have sex with him,01/01/2013,3.1622776601683795
Sierra Leone,M,Education,Secondary,... if she refuses to have sex with him,01/01/2013,2.8284271247461903
Sierra Leone,M,Employment,Employed for cash,... for at least one specific reason,01/01/2013,5.890670654767542
Sierra Leone,M,Employment,Employed for kind,... for at least one specific reason,01/01/2013,6.123724356957945
Sierra Leone,M,Employment,Unemployed,... for at least one specific reason,01/01/2013,5.2153619973056
Sierra Leone,M,Employment,Employed for cash,... if she argues with him,01/01/2013,4.9598387455107575
Sierra Leone,M,Employment,Employed for kind,... if she argues with him,01/01/2013,5.224940118035856
Sierra Leone,M,Employment,Unemployed,... if she argues with him,01/01/2013,4.289522073440149
Sierra Leone,M,Employment,Employed for cash,... if she burns the food,01/01/2013,2.3664318930897985
Sierra Leone,M,Employment,Employed for kind,... if she burns the food,01/01/2013,1.8973665709695025
Sierra Leone,M,Employment,Unemployed,... if she burns the food,01/01/2013,2.23606797749979
Sierra Leone,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2013,4.615192221030512
Sierra Leone,M,Employment,Employed for kind,... if she goes out without telling him,01/01/2013,4.549725350275493
Sierra Leone,M,Employment,Unemployed,... if she goes out without telling him,01/01/2013,3.7815341054570517
Sierra Leone,M,Employment,Employed for cash,... if she neglects the children,01/01/2013,5.029910460143455
Sierra Leone,M,Employment,Employed for kind,... if she neglects the children,01/01/2013,4.669046930269661
Sierra Leone,M,Employment,Unemployed,... if she neglects the children,01/01/2013,3.9874803596419475
Sierra Leone,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2013,3.209361336891635
