FECHA HECHO,CANTIDAD,GENERO,ARMAS MEDIOS,Number of domestic violence
2022-01-28,1,F,ARMA BLANCA / CORTOPUNZANTE,3
2022-01-28,2,F,CONTUNDENTES,9
2022-01-28,11,M,CONTUNDENTES,1
2022-01-28,1,M,CONTUNDENTES,11
2022-01-28,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-01-28,5,M,SIN EMPLEO DE ARMAS,1
2022-01-28,4,F,SIN EMPLEO DE ARMAS,1
2022-01-28,2,M,SIN EMPLEO DE ARMAS,6
2022-01-28,1,F,SIN EMPLEO DE ARMAS,41
2022-01-28,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-01-28,3,M,CONTUNDENTES,2
2022-01-28,5,F,SIN EMPLEO DE ARMAS,2
2022-01-28,6,F,SIN EMPLEO DE ARMAS,1
2022-01-28,13,F,SIN EMPLEO DE ARMAS,1
2022-01-28,2,M,CONTUNDENTES,4
2022-01-28,8,F,CONTUNDENTES,2
2022-01-28,1,M,SIN EMPLEO DE ARMAS,24
2022-01-28,2,F,SIN EMPLEO DE ARMAS,12
2022-01-29,2,F,SIN EMPLEO DE ARMAS,10
2022-01-29,8,F,CONTUNDENTES,1
2022-01-29,2,M,SIN EMPLEO DE ARMAS,1
2022-01-29,5,M,SIN EMPLEO DE ARMAS,1
2022-01-29,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2022-01-29,2,M,CONTUNDENTES,3
2022-01-29,3,F,CONTUNDENTES,1
2022-01-29,3,F,SIN EMPLEO DE ARMAS,5
2022-01-29,11,F,CONTUNDENTES,1
2022-01-29,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2022-01-29,1,F,CONTUNDENTES,42
2022-01-29,4,F,CONTUNDENTES,4
2022-01-29,10,F,SIN EMPLEO DE ARMAS,2
2022-01-29,17,M,CONTUNDENTES,1
2022-01-29,1,M,CONTUNDENTES,19
2022-01-29,1,F,ARMA BLANCA / CORTOPUNZANTE,3
2022-01-29,1,F,ARMA DE FUEGO,1
2022-01-29,1,M,SIN EMPLEO DE ARMAS,25
2022-01-29,2,F,CONTUNDENTES,10
2022-01-29,1,F,SIN EMPLEO DE ARMAS,50
2022-01-29,8,M,CONTUNDENTES,1
2022-01-29,3,M,SIN EMPLEO DE ARMAS,1
2022-01-30,8,M,CONTUNDENTES,1
2022-01-30,4,F,SIN EMPLEO DE ARMAS,2
2022-01-30,7,F,CONTUNDENTES,1
2022-01-30,9,M,SIN EMPLEO DE ARMAS,1
2022-01-30,5,F,SIN EMPLEO DE ARMAS,1
2022-01-30,3,F,ARMA BLANCA / CORTOPUNZANTE,1
2022-01-30,3,F,SIN EMPLEO DE ARMAS,6
2022-01-30,6,F,SIN EMPLEO DE ARMAS,1
2022-01-30,4,M,CONTUNDENTES,1
2022-01-30,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2022-01-30,6,F,CONTUNDENTES,1
2022-01-30,11,M,SIN EMPLEO DE ARMAS,1
2022-01-30,4,F,CONTUNDENTES,6
2022-01-30,1,M,SIN EMPLEO DE ARMAS,22
2022-01-30,2,F,CONTUNDENTES,11
2022-01-30,1,F,CONTUNDENTES,43
2022-01-30,16,F,SIN EMPLEO DE ARMAS,1
2022-01-30,2,F,SIN EMPLEO DE ARMAS,9
2022-01-30,2,M,SIN EMPLEO DE ARMAS,3
2022-01-30,1,F,ARMA BLANCA / CORTOPUNZANTE,3
2022-01-30,17,F,CONTUNDENTES,2
2022-01-30,3,M,CONTUNDENTES,1
2022-01-30,12,F,SIN EMPLEO DE ARMAS,1
2022-01-30,3,M,SIN EMPLEO DE ARMAS,1
2022-01-30,1,M,CONTUNDENTES,22
2022-01-30,19,M,CONTUNDENTES,1
2022-01-30,3,F,CONTUNDENTES,2
2022-01-30,1,F,SIN EMPLEO DE ARMAS,66
2022-01-30,2,M,CONTUNDENTES,3
2022-01-30,1,F,ARMA DE FUEGO,3
2022-01-31,1,F,SIN EMPLEO DE ARMAS,61
2022-01-31,3,M,SIN EMPLEO DE ARMAS,1
2022-01-31,1,M,ARMA DE FUEGO,1
2022-01-31,9,M,SIN EMPLEO DE ARMAS,1
2022-01-31,2,F,SIN EMPLEO DE ARMAS,6
2022-01-31,8,F,SIN EMPLEO DE ARMAS,3
2022-01-31,1,M,CONTUNDENTES,25
2022-01-31,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-01-31,16,F,CONTUNDENTES,1
2022-01-31,2,M,CONTUNDENTES,5
2022-01-31,1,M,SIN EMPLEO DE ARMAS,28
2022-01-31,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-01-31,8,M,SIN EMPLEO DE ARMAS,1
2022-01-31,9,M,CONTUNDENTES,1
2022-01-31,4,F,CONTUNDENTES,3
2022-01-31,1,F,ARMA BLANCA / CORTOPUNZANTE,3
2022-01-31,2,M,SIN EMPLEO DE ARMAS,2
2022-01-31,1,F,ARMA DE FUEGO,2
2022-01-31,1,F,CONTUNDENTES,38
2022-01-31,2,F,CONTUNDENTES,6
2022-01-31,13,F,CONTUNDENTES,1
2022-01-31,3,F,CONTUNDENTES,2
2022-01-31,4,F,SIN EMPLEO DE ARMAS,1
2022-01-31,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2022-01-31,3,F,SIN EMPLEO DE ARMAS,1
2022-02-01,2,M,SIN EMPLEO DE ARMAS,3
2022-02-01,3,F,SIN EMPLEO DE ARMAS,3
2022-02-01,3,F,CONTUNDENTES,1
2022-02-01,5,F,SIN EMPLEO DE ARMAS,1
2022-02-01,2,F,SIN EMPLEO DE ARMAS,19
2022-02-01,1,F,SIN EMPLEO DE ARMAS,57
2022-02-01,4,F,SIN EMPLEO DE ARMAS,1
2022-02-01,1,F,ARMA BLANCA / CORTOPUNZANTE,2
2022-02-01,1,M,SIN EMPLEO DE ARMAS,31
2022-02-01,1,M,CONTUNDENTES,19
2022-02-01,9,F,SIN EMPLEO DE ARMAS,1
2022-02-01,2,F,CONTUNDENTES,11
2022-02-01,3,M,SIN EMPLEO DE ARMAS,3
2022-02-01,1,M,ARMA BLANCA / CORTOPUNZANTE,4
2022-02-01,6,F,SIN EMPLEO DE ARMAS,1
2022-02-01,1,F,CONTUNDENTES,39
2022-02-01,7,M,CONTUNDENTES,1
2022-02-01,14,M,SIN EMPLEO DE ARMAS,1
2022-02-01,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-01,4,M,SIN EMPLEO DE ARMAS,1
2022-02-01,5,M,CONTUNDENTES,1
2022-02-01,2,M,CONTUNDENTES,4
2022-02-01,11,F,CONTUNDENTES,1
2022-02-02,3,F,CONTUNDENTES,3
2022-02-02,1,F,CONTUNDENTES,43
2022-02-02,19,M,CONTUNDENTES,1
2022-02-02,5,F,CONTUNDENTES,1
2022-02-02,2,M,CONTUNDENTES,5
2022-02-02,6,F,CONTUNDENTES,1
2022-02-02,3,F,SIN EMPLEO DE ARMAS,1
2022-02-02,9,M,CONTUNDENTES,1
2022-02-02,4,F,CONTUNDENTES,3
2022-02-02,10,F,SIN EMPLEO DE ARMAS,1
2022-02-02,1,M,SIN EMPLEO DE ARMAS,23
2022-02-02,2,F,CONTUNDENTES,5
2022-02-02,3,M,SIN EMPLEO DE ARMAS,2
2022-02-02,1,M,CONTUNDENTES,19
2022-02-02,6,M,SIN EMPLEO DE ARMAS,1
2022-02-02,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2022-02-02,5,F,SIN EMPLEO DE ARMAS,2
2022-02-02,2,F,SIN EMPLEO DE ARMAS,8
2022-02-02,1,F,SIN EMPLEO DE ARMAS,42
2022-02-02,6,F,SIN EMPLEO DE ARMAS,2
2022-02-02,4,F,SIN EMPLEO DE ARMAS,1
2022-02-02,2,M,SIN EMPLEO DE ARMAS,2
2022-02-02,1,F,ARMA DE FUEGO,2
2022-02-02,17,M,SIN EMPLEO DE ARMAS,1
2022-02-02,1,F,ARMA BLANCA / CORTOPUNZANTE,2
2022-02-02,7,F,CONTUNDENTES,1
2022-02-03,12,F,SIN EMPLEO DE ARMAS,1
2022-02-03,1,M,CONTUNDENTES,14
2022-02-03,2,M,CONTUNDENTES,2
2022-02-03,1,F,ARMA BLANCA / CORTOPUNZANTE,6
2022-02-03,6,M,SIN EMPLEO DE ARMAS,1
2022-02-03,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-03,3,F,CONTUNDENTES,2
2022-02-03,3,M,SIN EMPLEO DE ARMAS,1
2022-02-03,7,F,SIN EMPLEO DE ARMAS,1
2022-02-03,1,F,CONTUNDENTES,40
2022-02-03,3,F,SIN EMPLEO DE ARMAS,1
2022-02-03,4,M,SIN EMPLEO DE ARMAS,2
2022-02-03,1,F,SIN EMPLEO DE ARMAS,45
2022-02-03,2,F,SIN EMPLEO DE ARMAS,10
2022-02-03,4,F,SIN EMPLEO DE ARMAS,3
2022-02-03,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2022-02-03,12,F,CONTUNDENTES,1
2022-02-03,14,F,SIN EMPLEO DE ARMAS,1
2022-02-03,4,F,CONTUNDENTES,2
2022-02-03,2,M,SIN EMPLEO DE ARMAS,10
2022-02-03,1,M,SIN EMPLEO DE ARMAS,15
2022-02-03,7,M,CONTUNDENTES,1
2022-02-03,2,F,CONTUNDENTES,5
2022-02-03,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-03,7,F,CONTUNDENTES,1
2022-02-03,19,F,SIN EMPLEO DE ARMAS,1
2022-02-04,1,F,CONTUNDENTES,28
2022-02-04,2,M,SIN EMPLEO DE ARMAS,2
2022-02-04,2,F,CONTUNDENTES,7
2022-02-04,3,M,CONTUNDENTES,1
2022-02-04,1,M,CONTUNDENTES,17
2022-02-04,2,M,CONTUNDENTES,1
2022-02-04,3,F,SIN EMPLEO DE ARMAS,3
2022-02-04,2,F,SIN EMPLEO DE ARMAS,8
2022-02-04,7,F,SIN EMPLEO DE ARMAS,3
2022-02-04,1,M,SIN EMPLEO DE ARMAS,19
2022-02-04,10,M,SIN EMPLEO DE ARMAS,1
2022-02-04,4,F,CONTUNDENTES,2
2022-02-04,3,M,SIN EMPLEO DE ARMAS,1
2022-02-04,4,F,SIN EMPLEO DE ARMAS,1
2022-02-04,1,F,SIN EMPLEO DE ARMAS,41
2022-02-04,11,M,SIN EMPLEO DE ARMAS,1
2022-02-04,3,F,CONTUNDENTES,4
2022-02-04,11,F,CONTUNDENTES,2
2022-02-04,1,F,ARMA BLANCA / CORTOPUNZANTE,4
2022-02-05,4,M,SIN EMPLEO DE ARMAS,2
2022-02-05,1,F,ARMA DE FUEGO,1
2022-02-05,1,F,ARMA BLANCA / CORTOPUNZANTE,3
2022-02-05,3,M,CONTUNDENTES,2
2022-02-05,2,M,CONTUNDENTES,3
2022-02-05,6,F,CONTUNDENTES,1
2022-02-05,7,M,CONTUNDENTES,1
2022-02-05,4,M,CONTUNDENTES,1
2022-02-05,3,F,CONTUNDENTES,3
2022-02-05,1,M,CONTUNDENTES,10
2022-02-05,1,M,SIN EMPLEO DE ARMAS,20
2022-02-05,10,M,SIN EMPLEO DE ARMAS,1
2022-02-05,5,F,SIN EMPLEO DE ARMAS,1
2022-02-05,5,M,SIN EMPLEO DE ARMAS,1
2022-02-05,17,F,CONTUNDENTES,1
2022-02-05,13,M,CONTUNDENTES,1
2022-02-05,2,F,CONTUNDENTES,8
2022-02-05,3,F,SIN EMPLEO DE ARMAS,3
2022-02-05,1,F,CONTUNDENTES,28
2022-02-05,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2022-02-05,5,F,CONTUNDENTES,1
2022-02-05,2,M,SIN EMPLEO DE ARMAS,2
2022-02-05,2,F,SIN EMPLEO DE ARMAS,16
2022-02-05,6,F,SIN EMPLEO DE ARMAS,3
2022-02-05,1,F,SIN EMPLEO DE ARMAS,39
2022-02-05,9,F,CONTUNDENTES,1
2022-02-05,4,F,CONTUNDENTES,1
2022-02-05,3,M,SIN EMPLEO DE ARMAS,1
2022-02-05,8,F,SIN EMPLEO DE ARMAS,2
2022-02-05,4,F,SIN EMPLEO DE ARMAS,2
2022-02-06,13,F,SIN EMPLEO DE ARMAS,3
2022-02-06,9,F,CONTUNDENTES,1
2022-02-06,2,F,SIN EMPLEO DE ARMAS,14
2022-02-06,3,F,SIN EMPLEO DE ARMAS,3
2022-02-06,2,M,SIN EMPLEO DE ARMAS,3
2022-02-06,7,F,CONTUNDENTES,1
2022-02-06,6,M,SIN EMPLEO DE ARMAS,1
2022-02-06,6,F,SIN EMPLEO DE ARMAS,1
2022-02-06,1,M,CONTUNDENTES,26
2022-02-06,2,F,CONTUNDENTES,10
2022-02-06,4,F,CONTUNDENTES,1
2022-02-06,1,M,SIN EMPLEO DE ARMAS,16
2022-02-06,2,F,ARMA BLANCA / CORTOPUNZANTE,2
2022-02-06,9,F,SIN EMPLEO DE ARMAS,1
2022-02-06,2,M,CONTUNDENTES,6
2022-02-06,5,M,SIN EMPLEO DE ARMAS,1
2022-02-06,1,F,CONTUNDENTES,47
2022-02-06,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2022-02-06,5,F,CONTUNDENTES,1
2022-02-06,3,M,CONTUNDENTES,1
2022-02-06,3,F,CONTUNDENTES,6
2022-02-06,3,M,SIN EMPLEO DE ARMAS,1
2022-02-06,18,M,CONTUNDENTES,1
2022-02-06,1,F,SIN EMPLEO DE ARMAS,55
2022-02-06,17,F,CONTUNDENTES,1
2022-02-06,5,F,SIN EMPLEO DE ARMAS,1
2022-02-06,12,M,SIN EMPLEO DE ARMAS,1
2022-02-06,1,F,ARMA BLANCA / CORTOPUNZANTE,8
2022-02-06,7,M,CONTUNDENTES,1
2022-02-06,4,F,SIN EMPLEO DE ARMAS,4
2022-02-07,3,M,SIN EMPLEO DE ARMAS,1
2022-02-07,1,M,CONTUNDENTES,21
2022-02-07,3,M,CONTUNDENTES,2
2022-02-07,3,F,CONTUNDENTES,4
2022-02-07,4,F,SIN EMPLEO DE ARMAS,1
2022-02-07,1,M,SIN EMPLEO DE ARMAS,28
2022-02-07,7,F,SIN EMPLEO DE ARMAS,1
2022-02-07,2,M,SIN EMPLEO DE ARMAS,3
2022-02-07,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-07,12,F,CONTUNDENTES,1
2022-02-07,8,M,SIN EMPLEO DE ARMAS,1
2022-02-07,1,F,CONTUNDENTES,43
2022-02-07,4,F,CONTUNDENTES,1
2022-02-07,5,M,SIN EMPLEO DE ARMAS,1
2022-02-07,5,F,SIN EMPLEO DE ARMAS,2
2022-02-07,2,F,SIN EMPLEO DE ARMAS,11
2022-02-07,16,M,CONTUNDENTES,1
2022-02-07,8,F,SIN EMPLEO DE ARMAS,1
2022-02-07,10,M,CONTUNDENTES,1
2022-02-07,2,M,CONTUNDENTES,2
2022-02-07,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-07,5,F,CONTUNDENTES,1
2022-02-07,9,F,SIN EMPLEO DE ARMAS,1
2022-02-07,3,F,SIN EMPLEO DE ARMAS,4
2022-02-07,2,F,CONTUNDENTES,7
2022-02-07,1,F,SIN EMPLEO DE ARMAS,49
2022-02-07,1,F,ARMA BLANCA / CORTOPUNZANTE,5
2022-02-08,6,F,SIN EMPLEO DE ARMAS,1
2022-02-08,6,M,SIN EMPLEO DE ARMAS,1
2022-02-08,1,F,SIN EMPLEO DE ARMAS,49
2022-02-08,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2022-02-08,5,F,SIN EMPLEO DE ARMAS,1
2022-02-08,7,F,SIN EMPLEO DE ARMAS,1
2022-02-08,2,M,CONTUNDENTES,4
2022-02-08,1,M,SIN EMPLEO DE ARMAS,22
2022-02-08,7,M,CONTUNDENTES,1
2022-02-08,2,F,CONTUNDENTES,5
2022-02-08,2,M,SIN EMPLEO DE ARMAS,4
2022-02-08,1,F,CONTUNDENTES,37
2022-02-08,4,F,SIN EMPLEO DE ARMAS,1
2022-02-08,4,F,CONTUNDENTES,1
2022-02-08,3,F,SIN EMPLEO DE ARMAS,3
2022-02-08,3,F,CONTUNDENTES,3
2022-02-08,9,F,SIN EMPLEO DE ARMAS,1
2022-02-08,1,F,ARMA BLANCA / CORTOPUNZANTE,5
2022-02-08,15,M,CONTUNDENTES,1
2022-02-08,11,F,CONTUNDENTES,1
2022-02-08,2,F,SIN EMPLEO DE ARMAS,3
2022-02-08,19,F,CONTUNDENTES,1
2022-02-08,19,F,SIN EMPLEO DE ARMAS,1
2022-02-08,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-08,1,M,CONTUNDENTES,11
2022-02-09,5,F,CONTUNDENTES,1
2022-02-09,2,M,CONTUNDENTES,2
2022-02-09,18,M,CONTUNDENTES,1
2022-02-09,4,F,SIN EMPLEO DE ARMAS,1
2022-02-09,4,F,CONTUNDENTES,1
2022-02-09,2,F,SIN EMPLEO DE ARMAS,6
2022-02-09,1,M,SIN EMPLEO DE ARMAS,24
2022-02-09,2,F,CONTUNDENTES,7
2022-02-09,7,F,CONTUNDENTES,1
2022-02-09,1,M,ARMA BLANCA / CORTOPUNZANTE,2
2022-02-09,6,M,SIN EMPLEO DE ARMAS,1
2022-02-09,1,F,SIN EMPLEO DE ARMAS,47
2022-02-09,8,F,SIN EMPLEO DE ARMAS,2
2022-02-09,1,M,CONTUNDENTES,16
2022-02-09,3,F,SIN EMPLEO DE ARMAS,3
2022-02-09,3,F,CONTUNDENTES,1
2022-02-09,2,M,SIN EMPLEO DE ARMAS,5
2022-02-09,1,F,ARMA DE FUEGO,1
2022-02-09,1,F,ARMA BLANCA / CORTOPUNZANTE,4
2022-02-09,10,M,CONTUNDENTES,1
2022-02-09,6,F,SIN EMPLEO DE ARMAS,1
2022-02-09,3,M,CONTUNDENTES,1
2022-02-09,8,F,CONTUNDENTES,1
2022-02-09,5,F,SIN EMPLEO DE ARMAS,1
2022-02-09,12,F,SIN EMPLEO DE ARMAS,1
2022-02-09,4,M,SIN EMPLEO DE ARMAS,2
2022-02-09,1,F,CONTUNDENTES,32
2022-02-09,10,M,SIN EMPLEO DE ARMAS,1
2022-02-10,1,F,ARMA BLANCA / CORTOPUNZANTE,2
2022-02-10,7,F,SIN EMPLEO DE ARMAS,1
2022-02-10,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-10,5,F,CONTUNDENTES,1
2022-02-10,2,M,SIN EMPLEO DE ARMAS,6
2022-02-10,1,M,CONTUNDENTES,15
2022-02-10,10,F,SIN EMPLEO DE ARMAS,1
2022-02-10,3,F,CONTUNDENTES,3
2022-02-10,16,M,SIN EMPLEO DE ARMAS,1
2022-02-10,1,F,CONTUNDENTES,37
2022-02-10,2,M,CONTUNDENTES,2
2022-02-10,1,F,ARMA DE FUEGO,1
2022-02-10,18,M,CONTUNDENTES,1
2022-02-10,12,F,CONTUNDENTES,1
2022-02-10,4,M,CONTUNDENTES,1
2022-02-10,2,F,SIN EMPLEO DE ARMAS,9
2022-02-10,3,F,SIN EMPLEO DE ARMAS,5
2022-02-10,1,M,SIN EMPLEO DE ARMAS,14
2022-02-10,4,F,SIN EMPLEO DE ARMAS,1
2022-02-10,9,F,CONTUNDENTES,1
2022-02-10,2,F,ARMA BLANCA / CORTOPUNZANTE,2
2022-02-10,1,F,SIN EMPLEO DE ARMAS,42
2022-02-10,2,F,CONTUNDENTES,6
2022-02-10,4,F,CONTUNDENTES,1
2022-02-10,3,M,SIN EMPLEO DE ARMAS,2
2022-02-11,2,F,SIN EMPLEO DE ARMAS,8
2022-02-11,2,F,ARMA DE FUEGO,1
2022-02-11,5,F,SIN EMPLEO DE ARMAS,1
2022-02-11,1,M,CONTUNDENTES,9
2022-02-11,6,F,SIN EMPLEO DE ARMAS,1
2022-02-11,4,F,CONTUNDENTES,1
2022-02-11,4,F,SIN EMPLEO DE ARMAS,1
2022-02-11,1,F,SIN EMPLEO DE ARMAS,49
2022-02-11,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-11,3,F,SIN EMPLEO DE ARMAS,4
2022-02-11,2,F,CONTUNDENTES,8
2022-02-11,7,M,CONTUNDENTES,1
2022-02-11,3,M,SIN EMPLEO DE ARMAS,2
2022-02-11,1,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-11,6,F,CONTUNDENTES,1
2022-02-11,1,F,ARMA BLANCA / CORTOPUNZANTE,4
2022-02-11,12,F,CONTUNDENTES,1
2022-02-11,2,M,CONTUNDENTES,1
2022-02-11,1,M,SIN EMPLEO DE ARMAS,18
2022-02-11,3,M,CONTUNDENTES,2
2022-02-11,1,F,CONTUNDENTES,36
2022-02-11,6,M,CONTUNDENTES,1
2022-02-11,2,M,SIN EMPLEO DE ARMAS,3
2022-02-11,3,F,CONTUNDENTES,4
2022-02-11,17,M,SIN EMPLEO DE ARMAS,1
2022-02-11,5,M,SIN EMPLEO DE ARMAS,1
2022-02-12,11,F,SIN EMPLEO DE ARMAS,1
2022-02-12,2,F,SIN EMPLEO DE ARMAS,12
2022-02-12,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2022-02-12,2,M,SIN EMPLEO DE ARMAS,2
2022-02-12,9,M,SIN EMPLEO DE ARMAS,1
2022-02-12,8,F,CONTUNDENTES,1
2022-02-12,3,F,CONTUNDENTES,2
2022-02-12,6,F,SIN EMPLEO DE ARMAS,1
2022-02-12,15,M,CONTUNDENTES,1
2022-02-12,5,F,SIN EMPLEO DE ARMAS,2
2022-02-12,4,F,SIN EMPLEO DE ARMAS,2
2022-02-12,1,F,CONTUNDENTES,46
2022-02-12,4,M,CONTUNDENTES,1
2022-02-12,1,M,CONTUNDENTES,13
2022-02-12,2,F,CONTUNDENTES,7
2022-02-12,1,F,SIN EMPLEO DE ARMAS,53
2022-02-12,1,M,SIN EMPLEO DE ARMAS,23
2022-02-12,2,M,CONTUNDENTES,3
2022-02-12,3,F,SIN EMPLEO DE ARMAS,3
2022-02-12,4,F,CONTUNDENTES,2
2022-02-12,1,F,ARMA BLANCA / CORTOPUNZANTE,8
2022-02-12,1,F,ARMA DE FUEGO,1
2022-02-12,6,F,CONTUNDENTES,1
2022-02-13,4,M,SIN EMPLEO DE ARMAS,1
2022-02-13,4,F,SIN EMPLEO DE ARMAS,2
2022-02-13,1,F,CONTUNDENTES,50
2022-02-13,3,M,CONTUNDENTES,2
2022-02-13,5,F,SIN EMPLEO DE ARMAS,3
2022-02-13,11,F,SIN EMPLEO DE ARMAS,1
2022-02-13,11,M,SIN EMPLEO DE ARMAS,1
2022-02-13,1,M,CONTUNDENTES,19
2022-02-13,4,F,CONTUNDENTES,2
2022-02-13,6,F,CONTUNDENTES,1
2022-02-13,13,F,CONTUNDENTES,1
2022-02-13,2,M,SIN EMPLEO DE ARMAS,5
2022-02-13,2,F,CONTUNDENTES,14
2022-02-13,3,F,SIN EMPLEO DE ARMAS,6
2022-02-13,3,M,SIN EMPLEO DE ARMAS,1
2022-02-13,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-13,5,F,CONTUNDENTES,1
2022-02-13,1,M,SIN EMPLEO DE ARMAS,33
2022-02-13,15,F,SIN EMPLEO DE ARMAS,1
2022-02-13,3,F,CONTUNDENTES,3
2022-02-13,10,F,SIN EMPLEO DE ARMAS,1
2022-02-13,1,M,ARMA BLANCA / CORTOPUNZANTE,5
2022-02-13,10,F,CONTUNDENTES,1
2022-02-13,2,F,SIN EMPLEO DE ARMAS,15
2022-02-13,10,M,CONTUNDENTES,1
2022-02-13,8,F,CONTUNDENTES,1
2022-02-13,9,F,SIN EMPLEO DE ARMAS,1
2022-02-13,1,F,ARMA BLANCA / CORTOPUNZANTE,7
2022-02-13,1,F,SIN EMPLEO DE ARMAS,70
2022-02-13,2,M,CONTUNDENTES,3
2022-02-14,4,M,SIN EMPLEO DE ARMAS,1
2022-02-14,16,F,CONTUNDENTES,1
2022-02-14,10,M,CONTUNDENTES,2
2022-02-14,1,F,CONTUNDENTES,52
2022-02-14,4,F,SIN EMPLEO DE ARMAS,2
2022-02-14,3,F,CONTUNDENTES,4
2022-02-14,11,F,SIN EMPLEO DE ARMAS,1
2022-02-14,5,F,SIN EMPLEO DE ARMAS,1
2022-02-14,1,F,SIN EMPLEO DE ARMAS,65
2022-02-14,2,F,CONTUNDENTES,7
2022-02-14,1,F,ARMA DE FUEGO,2
2022-02-14,1,M,SIN EMPLEO DE ARMAS,21
2022-02-14,4,F,CONTUNDENTES,1
2022-02-14,5,F,CONTUNDENTES,2
2022-02-14,6,F,CONTUNDENTES,1
2022-02-14,1,M,CONTUNDENTES,15
2022-02-14,16,M,SIN EMPLEO DE ARMAS,1
2022-02-14,3,M,CONTUNDENTES,1
2022-02-14,6,F,SIN EMPLEO DE ARMAS,2
2022-02-14,1,M,ARMA BLANCA / CORTOPUNZANTE,3
2022-02-14,1,F,ARMA BLANCA / CORTOPUNZANTE,6
2022-02-14,2,F,SIN EMPLEO DE ARMAS,17
2022-02-14,2,M,SIN EMPLEO DE ARMAS,2
2022-02-14,3,M,SIN EMPLEO DE ARMAS,1
2022-02-14,8,F,CONTUNDENTES,1
2022-02-14,3,F,SIN EMPLEO DE ARMAS,3
2022-02-14,1,M,ARMA DE FUEGO,1
2022-02-15,7,F,CONTUNDENTES,1
2022-02-15,1,M,CONTUNDENTES,15
2022-02-15,10,M,CONTUNDENTES,1
2022-02-15,5,F,SIN EMPLEO DE ARMAS,3
2022-02-15,4,F,SIN EMPLEO DE ARMAS,2
2022-02-15,1,M,SIN EMPLEO DE ARMAS,15
2022-02-15,1,F,CONTUNDENTES,40
2022-02-15,2,F,SIN EMPLEO DE ARMAS,11
2022-02-15,3,M,SIN EMPLEO DE ARMAS,3
2022-02-15,3,F,CONTUNDENTES,3
2022-02-15,2,M,CONTUNDENTES,4
2022-02-15,1,F,SIN EMPLEO DE ARMAS,49
2022-02-15,9,F,SIN EMPLEO DE ARMAS,1
2022-02-15,3,M,CONTUNDENTES,3
2022-02-15,2,M,SIN EMPLEO DE ARMAS,3
2022-02-15,2,M,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-15,3,F,SIN EMPLEO DE ARMAS,4
2022-02-15,2,F,CONTUNDENTES,8
2022-02-15,12,M,SIN EMPLEO DE ARMAS,1
2022-02-15,6,F,SIN EMPLEO DE ARMAS,2
2022-02-15,1,F,ARMA BLANCA / CORTOPUNZANTE,4
2022-02-16,1,M,ARMA BLANCA / CORTOPUNZANTE,4
2022-02-16,1,F,ARMA BLANCA / CORTOPUNZANTE,5
2022-02-16,1,M,CONTUNDENTES,16
2022-02-16,1,F,SIN EMPLEO DE ARMAS,39
2022-02-16,11,M,CONTUNDENTES,1
2022-02-16,3,F,SIN EMPLEO DE ARMAS,4
2022-02-16,5,F,SIN EMPLEO DE ARMAS,2
2022-02-16,2,M,SIN EMPLEO DE ARMAS,6
2022-02-16,7,F,CONTUNDENTES,1
2022-02-16,3,M,CONTUNDENTES,1
2022-02-16,8,F,SIN EMPLEO DE ARMAS,1
2022-02-16,2,F,SIN EMPLEO DE ARMAS,9
2022-02-16,3,M,SIN EMPLEO DE ARMAS,1
2022-02-16,2,F,ARMA BLANCA / CORTOPUNZANTE,1
2022-02-16,3,F,CONTUNDENTES,3
2022-02-16,2,M,CONTUNDENTES,2
2022-02-16,9,M,CONTUNDENTES,1
2022-02-16,10,F,CONTUNDENTES,1
2022-02-16,1,F,CONTUNDENTES,47
2022-02-16,4,F,CONTUNDENTES,1
2022-02-16,4,M,SIN EMPLEO DE ARMAS,1
2022-02-16,2,F,CONTUNDENTES,13
2022-02-16,1,M,SIN EMPLEO DE ARMAS,16
2022-02-16,4,F,SIN EMPLEO DE ARMAS,1
2022-02-16,7,F,SIN EMPLEO DE ARMAS,1
2022-02-17,18,F,CONTUNDENTES,1
