FECHA HECHO,CANTIDAD,GENERO,ARMAS MEDIOS,Number of domestic violence
2019-11-08,1,MASCULINO,SIN EMPLEO DE ARMAS,4
2019-11-08,4,FEMENINO,CONTUNDENTES,1
2019-11-08,5,FEMENINO,CONTUNDENTES,1
2019-11-08,3,MASCULINO,NO REPORTADO,1
2019-11-08,14,MASCULINO,NO REPORTADO,1
2019-11-08,1,FEMENINO,CONTUNDENTES,32
2019-11-08,1,FEMENINO,SIN EMPLEO DE ARMAS,16
2019-11-08,7,MASCULINO,NO REPORTADO,1
2019-11-08,3,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-08,2,FEMENINO,CONTUNDENTES,5
2019-11-08,1,MASCULINO,CONTUNDENTES,11
2019-11-08,3,FEMENINO,CONTUNDENTES,1
2019-11-08,4,MASCULINO,CONTUNDENTES,2
2019-11-08,1,MASCULINO,NO REPORTADO,12
2019-11-08,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,9
2019-11-08,1,FEMENINO,NO REPORTADO,33
2019-11-08,15,FEMENINO,NO REPORTADO,1
2019-11-08,2,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-08,2,MASCULINO,CONTUNDENTES,1
2019-11-08,2,FEMENINO,NO REPORTADO,8
2019-11-08,7,FEMENINO,CONTUNDENTES,1
2019-11-08,3,FEMENINO,NO REPORTADO,1
2019-11-08,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2019-11-08,10,FEMENINO,NO REPORTADO,1
2019-11-08,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-08,7,FEMENINO,NO REPORTADO,2
2019-11-08,9,FEMENINO,NO REPORTADO,1
2019-11-09,1,MASCULINO,NO REPORTADO,16
2019-11-09,2,MASCULINO,CONTUNDENTES,3
2019-11-09,7,FEMENINO,NO REPORTADO,2
2019-11-09,9,FEMENINO,CONTUNDENTES,1
2019-11-09,1,FEMENINO,NO REPORTADO,26
2019-11-09,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-09,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2019-11-09,2,FEMENINO,SIN EMPLEO DE ARMAS,2
2019-11-09,5,FEMENINO,CONTUNDENTES,1
2019-11-09,10,FEMENINO,CONTUNDENTES,1
2019-11-09,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2019-11-09,1,FEMENINO,ARMA DE FUEGO,1
2019-11-09,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2019-11-09,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-09,1,FEMENINO,CONTUNDENTES,28
2019-11-09,4,MASCULINO,CONTUNDENTES,2
2019-11-09,3,FEMENINO,NO REPORTADO,3
2019-11-09,3,FEMENINO,CONTUNDENTES,3
2019-11-09,1,FEMENINO,SIN EMPLEO DE ARMAS,9
2019-11-09,1,MASCULINO,CONTUNDENTES,9
2019-11-09,5,MASCULINO,NO REPORTADO,1
2019-11-09,2,FEMENINO,CONTUNDENTES,3
2019-11-09,8,FEMENINO,NO REPORTADO,1
2019-11-09,13,FEMENINO,NO REPORTADO,1
2019-11-09,4,FEMENINO,NO REPORTADO,1
2019-11-09,2,FEMENINO,NO REPORTADO,9
2019-11-09,1,MASCULINO,SIN EMPLEO DE ARMAS,2
2019-11-09,13,MASCULINO,NO REPORTADO,1
2019-11-09,4,MASCULINO,NO REPORTADO,1
2019-11-09,5,FEMENINO,NO REPORTADO,2
2019-11-10,4,FEMENINO,NO REPORTADO,3
2019-11-10,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,6
2019-11-10,2,MASCULINO,CONTUNDENTES,3
2019-11-10,3,FEMENINO,CONTUNDENTES,1
2019-11-10,14,FEMENINO,CONTUNDENTES,1
2019-11-10,3,FEMENINO,NO REPORTADO,8
2019-11-10,1,FEMENINO,NO REPORTADO,41
2019-11-10,3,MASCULINO,NO REPORTADO,1
2019-11-10,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2019-11-10,8,FEMENINO,CONTUNDENTES,1
2019-11-10,1,MASCULINO,CONTUNDENTES,6
2019-11-10,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2019-11-10,8,FEMENINO,NO REPORTADO,2
2019-11-10,1,MASCULINO,NO REPORTADO,15
2019-11-10,2,FEMENINO,NO REPORTADO,10
2019-11-10,4,MASCULINO,NO REPORTADO,1
2019-11-10,1,FEMENINO,CONTUNDENTES,34
2019-11-10,2,FEMENINO,CONTUNDENTES,10
2019-11-10,7,FEMENINO,CONTUNDENTES,1
2019-11-10,5,FEMENINO,CONTUNDENTES,1
2019-11-10,1,FEMENINO,SIN EMPLEO DE ARMAS,16
2019-11-10,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,8
2019-11-10,1,MASCULINO,SIN EMPLEO DE ARMAS,2
2019-11-11,3,FEMENINO,CONTUNDENTES,4
2019-11-11,4,FEMENINO,CONTUNDENTES,3
2019-11-11,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,6
2019-11-11,1,MASCULINO,SIN EMPLEO DE ARMAS,6
2019-11-11,8,FEMENINO,NO REPORTADO,1
2019-11-11,3,MASCULINO,NO REPORTADO,1
2019-11-11,1,MASCULINO,CONTUNDENTES,12
2019-11-11,6,FEMENINO,NO REPORTADO,1
2019-11-11,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2019-11-11,7,FEMENINO,NO REPORTADO,3
2019-11-11,2,MASCULINO,NO REPORTADO,4
2019-11-11,10,MASCULINO,NO REPORTADO,1
2019-11-11,5,FEMENINO,NO REPORTADO,2
2019-11-11,1,FEMENINO,SIN EMPLEO DE ARMAS,8
2019-11-11,2,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-11,7,MASCULINO,CONTUNDENTES,1
2019-11-11,1,FEMENINO,CONTUNDENTES,16
2019-11-11,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2019-11-11,4,MASCULINO,NO REPORTADO,1
2019-11-11,3,MASCULINO,CONTUNDENTES,1
2019-11-11,2,FEMENINO,NO REPORTADO,11
2019-11-11,1,FEMENINO,NO REPORTADO,35
2019-11-11,1,MASCULINO,NO REPORTADO,15
2019-11-11,2,FEMENINO,CONTUNDENTES,5
2019-11-11,2,MASCULINO,CONTUNDENTES,1
2019-11-11,3,FEMENINO,NO REPORTADO,3
2019-11-11,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-11,1,FEMENINO,ARMA DE FUEGO,1
2019-11-11,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2019-11-12,6,MASCULINO,CONTUNDENTES,1
2019-11-12,1,MASCULINO,CONTUNDENTES,7
2019-11-12,1,FEMENINO,CONTUNDENTES,28
2019-11-12,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-12,10,FEMENINO,CONTUNDENTES,1
2019-11-12,11,MASCULINO,NO REPORTADO,1
2019-11-12,4,FEMENINO,CONTUNDENTES,1
2019-11-12,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-12,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2019-11-12,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2019-11-12,2,MASCULINO,CONTUNDENTES,2
2019-11-12,1,FEMENINO,NO REPORTADO,34
2019-11-12,16,FEMENINO,NO REPORTADO,1
2019-11-12,13,FEMENINO,CONTUNDENTES,1
2019-11-12,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2019-11-12,7,MASCULINO,NO REPORTADO,1
2019-11-12,3,FEMENINO,NO REPORTADO,3
2019-11-12,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-12,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2019-11-12,10,FEMENINO,NO REPORTADO,1
2019-11-12,1,MASCULINO,NO REPORTADO,11
2019-11-12,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-12,2,MASCULINO,NO REPORTADO,1
2019-11-12,3,MASCULINO,NO REPORTADO,1
2019-11-12,1,MASCULINO,SIN EMPLEO DE ARMAS,4
2019-11-12,5,FEMENINO,NO REPORTADO,3
2019-11-12,2,FEMENINO,CONTUNDENTES,5
2019-11-12,4,FEMENINO,NO REPORTADO,1
2019-11-12,2,FEMENINO,NO REPORTADO,5
2019-11-12,1,FEMENINO,SIN EMPLEO DE ARMAS,11
2019-11-12,13,FEMENINO,NO REPORTADO,1
2019-11-13,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2019-11-13,2,MASCULINO,NO REPORTADO,1
2019-11-13,1,FEMENINO,CONTUNDENTES,15
2019-11-13,2,FEMENINO,CONTUNDENTES,7
2019-11-13,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2019-11-13,3,FEMENINO,NO REPORTADO,1
2019-11-13,1,MASCULINO,CONTUNDENTES,7
2019-11-13,3,FEMENINO,CONTUNDENTES,3
2019-11-13,3,MASCULINO,NO REPORTADO,1
2019-11-13,6,MASCULINO,CONTUNDENTES,1
2019-11-13,14,FEMENINO,NO REPORTADO,1
2019-11-13,1,MASCULINO,SIN EMPLEO DE ARMAS,2
2019-11-13,4,FEMENINO,CONTUNDENTES,1
2019-11-13,1,MASCULINO,NO REPORTADO,20
2019-11-13,8,FEMENINO,NO REPORTADO,2
2019-11-13,6,FEMENINO,NO REPORTADO,1
2019-11-13,1,FEMENINO,NO REPORTADO,31
2019-11-13,5,FEMENINO,NO REPORTADO,2
2019-11-13,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2019-11-13,15,FEMENINO,CONTUNDENTES,1
2019-11-13,12,FEMENINO,NO REPORTADO,1
2019-11-13,4,MASCULINO,CONTUNDENTES,1
2019-11-13,2,MASCULINO,CONTUNDENTES,1
2019-11-13,1,FEMENINO,SIN EMPLEO DE ARMAS,14
2019-11-13,4,FEMENINO,NO REPORTADO,1
2019-11-13,3,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-13,2,FEMENINO,NO REPORTADO,8
2019-11-13,8,MASCULINO,NO REPORTADO,1
2019-11-13,13,MASCULINO,NO REPORTADO,1
2019-11-13,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-14,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2019-11-14,3,FEMENINO,CONTUNDENTES,4
2019-11-14,1,MASCULINO,CONTUNDENTES,7
2019-11-14,2,MASCULINO,CONTUNDENTES,1
2019-11-14,4,FEMENINO,CONTUNDENTES,1
2019-11-14,1,MASCULINO,NO REPORTADO,6
2019-11-14,1,FEMENINO,ARMA DE FUEGO,1
2019-11-14,8,FEMENINO,CONTUNDENTES,1
2019-11-14,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2019-11-14,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2019-11-14,6,MASCULINO,NO REPORTADO,1
2019-11-14,3,FEMENINO,NO REPORTADO,2
2019-11-14,6,FEMENINO,NO REPORTADO,1
2019-11-14,2,FEMENINO,CONTUNDENTES,8
2019-11-14,2,FEMENINO,NO REPORTADO,10
2019-11-14,2,MASCULINO,NO REPORTADO,2
2019-11-14,5,FEMENINO,NO REPORTADO,2
2019-11-14,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2019-11-14,1,FEMENINO,SIN EMPLEO DE ARMAS,15
2019-11-14,11,MASCULINO,NO REPORTADO,1
2019-11-14,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2019-11-14,1,FEMENINO,NO REPORTADO,32
2019-11-14,14,FEMENINO,CONTUNDENTES,1
2019-11-14,3,MASCULINO,NO REPORTADO,2
2019-11-14,1,MASCULINO,SIN EMPLEO DE ARMAS,3
2019-11-14,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-14,1,FEMENINO,CONTUNDENTES,24
2019-11-14,16,FEMENINO,NO REPORTADO,1
2019-11-15,3,MASCULINO,NO REPORTADO,1
2019-11-15,2,FEMENINO,CONTUNDENTES,4
2019-11-15,3,FEMENINO,CONTUNDENTES,2
2019-11-15,8,MASCULINO,NO REPORTADO,1
2019-11-15,5,FEMENINO,CONTUNDENTES,1
2019-11-15,1,MASCULINO,NO REPORTADO,15
2019-11-15,6,FEMENINO,NO REPORTADO,1
2019-11-15,13,FEMENINO,CONTUNDENTES,1
2019-11-15,4,MASCULINO,NO REPORTADO,1
2019-11-15,4,FEMENINO,NO REPORTADO,3
2019-11-15,2,MASCULINO,CONTUNDENTES,1
2019-11-15,1,FEMENINO,NO REPORTADO,29
2019-11-15,3,FEMENINO,NO REPORTADO,3
2019-11-15,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2019-11-15,5,FEMENINO,NO REPORTADO,1
2019-11-15,2,MASCULINO,NO REPORTADO,1
2019-11-15,1,FEMENINO,CONTUNDENTES,22
2019-11-15,1,MASCULINO,SIN EMPLEO DE ARMAS,2
2019-11-15,3,MASCULINO,CONTUNDENTES,1
2019-11-15,2,FEMENINO,SIN EMPLEO DE ARMAS,5
2019-11-15,9,FEMENINO,NO REPORTADO,1
2019-11-15,12,MASCULINO,NO REPORTADO,1
2019-11-15,1,FEMENINO,SIN EMPLEO DE ARMAS,9
2019-11-15,2,FEMENINO,NO REPORTADO,5
2019-11-15,4,FEMENINO,CONTUNDENTES,1
2019-11-15,1,MASCULINO,CONTUNDENTES,4
2019-11-16,2,MASCULINO,CONTUNDENTES,1
2019-11-16,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,6
2019-11-16,2,MASCULINO,NO REPORTADO,2
2019-11-16,4,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-16,6,FEMENINO,NO REPORTADO,2
2019-11-16,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2019-11-16,1,MASCULINO,NO REPORTADO,12
2019-11-16,19,MASCULINO,NO REPORTADO,1
2019-11-16,1,FEMENINO,SIN EMPLEO DE ARMAS,13
2019-11-16,3,FEMENINO,NO REPORTADO,3
2019-11-16,11,FEMENINO,NO REPORTADO,1
2019-11-16,1,MASCULINO,CONTUNDENTES,9
2019-11-16,3,FEMENINO,CONTUNDENTES,4
2019-11-16,2,FEMENINO,CONTUNDENTES,4
2019-11-16,4,MASCULINO,NO REPORTADO,1
2019-11-16,1,FEMENINO,NO REPORTADO,37
2019-11-16,2,FEMENINO,NO REPORTADO,5
2019-11-16,1,MASCULINO,SIN EMPLEO DE ARMAS,5
2019-11-16,9,FEMENINO,CONTUNDENTES,1
2019-11-16,17,FEMENINO,CONTUNDENTES,1
2019-11-16,4,FEMENINO,CONTUNDENTES,1
2019-11-16,5,FEMENINO,CONTUNDENTES,1
2019-11-16,1,FEMENINO,CONTUNDENTES,29
2019-11-16,4,FEMENINO,NO REPORTADO,1
2019-11-16,2,FEMENINO,SIN EMPLEO DE ARMAS,3
2019-11-16,9,FEMENINO,NO REPORTADO,1
2019-11-16,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2019-11-17,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2019-11-17,3,FEMENINO,NO REPORTADO,2
2019-11-17,1,MASCULINO,NO REPORTADO,21
2019-11-17,5,FEMENINO,NO REPORTADO,3
2019-11-17,8,FEMENINO,NO REPORTADO,1
2019-11-17,1,MASCULINO,SIN EMPLEO DE ARMAS,8
2019-11-17,4,MASCULINO,CONTUNDENTES,1
2019-11-17,1,MASCULINO,CONTUNDENTES,7
2019-11-17,13,FEMENINO,CONTUNDENTES,1
2019-11-17,4,FEMENINO,CONTUNDENTES,2
2019-11-17,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2019-11-17,1,FEMENINO,NO REPORTADO,48
2019-11-17,3,MASCULINO,NO REPORTADO,1
2019-11-17,1,FEMENINO,SIN EMPLEO DE ARMAS,18
2019-11-17,2,FEMENINO,NO REPORTADO,10
2019-11-17,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,8
2019-11-17,5,FEMENINO,CONTUNDENTES,1
2019-11-17,2,FEMENINO,CONTUNDENTES,7
2019-11-17,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-17,1,FEMENINO,CONTUNDENTES,25
2019-11-17,4,FEMENINO,NO REPORTADO,5
2019-11-17,4,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-17,10,FEMENINO,NO REPORTADO,2
2019-11-17,2,MASCULINO,CONTUNDENTES,2
2019-11-17,19,MASCULINO,NO REPORTADO,1
2019-11-17,4,MASCULINO,NO REPORTADO,3
2019-11-17,3,FEMENINO,CONTUNDENTES,4
2019-11-17,2,MASCULINO,NO REPORTADO,4
2019-11-17,3,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-17,7,FEMENINO,NO REPORTADO,1
2019-11-17,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,7
2019-11-17,14,MASCULINO,NO REPORTADO,1
2019-11-17,7,FEMENINO,CONTUNDENTES,1
2019-11-18,1,MASCULINO,CONTUNDENTES,13
2019-11-18,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,11
2019-11-18,2,FEMENINO,SIN EMPLEO DE ARMAS,2
2019-11-18,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-18,1,FEMENINO,CONTUNDENTES,24
2019-11-18,5,FEMENINO,NO REPORTADO,2
2019-11-18,3,FEMENINO,NO REPORTADO,3
2019-11-18,6,MASCULINO,NO REPORTADO,1
2019-11-18,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2019-11-18,1,MASCULINO,SIN EMPLEO DE ARMAS,4
2019-11-18,11,FEMENINO,CONTUNDENTES,1
2019-11-18,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-18,1,FEMENINO,NO REPORTADO,37
2019-11-18,17,FEMENINO,NO REPORTADO,1
2019-11-18,2,FEMENINO,NO REPORTADO,7
2019-11-18,1,FEMENINO,SIN EMPLEO DE ARMAS,11
2019-11-18,2,FEMENINO,CONTUNDENTES,4
2019-11-18,15,MASCULINO,NO REPORTADO,1
2019-11-18,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2019-11-18,4,FEMENINO,NO REPORTADO,4
2019-11-18,2,MASCULINO,CONTUNDENTES,1
2019-11-18,14,FEMENINO,CONTUNDENTES,1
2019-11-18,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2019-11-18,2,MASCULINO,NO REPORTADO,4
2019-11-18,7,FEMENINO,NO REPORTADO,1
2019-11-18,5,MASCULINO,NO REPORTADO,1
2019-11-18,4,FEMENINO,CONTUNDENTES,3
2019-11-18,3,FEMENINO,CONTUNDENTES,3
2019-11-18,8,MASCULINO,CONTUNDENTES,1
2019-11-18,6,FEMENINO,NO REPORTADO,1
2019-11-18,1,MASCULINO,NO REPORTADO,13
2019-11-19,7,FEMENINO,NO REPORTADO,1
2019-11-19,1,MASCULINO,NO REPORTADO,10
2019-11-19,4,FEMENINO,CONTUNDENTES,2
2019-11-19,5,FEMENINO,NO REPORTADO,2
2019-11-19,5,FEMENINO,CONTUNDENTES,1
2019-11-19,4,FEMENINO,NO REPORTADO,4
2019-11-19,2,FEMENINO,CONTUNDENTES,2
2019-11-19,6,MASCULINO,NO REPORTADO,1
2019-11-19,6,FEMENINO,CONTUNDENTES,1
2019-11-19,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-19,3,FEMENINO,CONTUNDENTES,1
2019-11-19,1,FEMENINO,SIN EMPLEO DE ARMAS,13
2019-11-19,3,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-19,1,FEMENINO,CONTUNDENTES,24
2019-11-19,1,FEMENINO,NO REPORTADO,27
2019-11-19,1,MASCULINO,CONTUNDENTES,9
2019-11-19,2,MASCULINO,NO REPORTADO,1
2019-11-19,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-19,12,FEMENINO,CONTUNDENTES,1
2019-11-19,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2019-11-19,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2019-11-19,4,MASCULINO,NO REPORTADO,1
2019-11-19,2,FEMENINO,SIN EMPLEO DE ARMAS,5
2019-11-19,6,FEMENINO,NO REPORTADO,1
2019-11-19,2,FEMENINO,NO REPORTADO,8
2019-11-19,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,5
2019-11-19,1,MASCULINO,SIN EMPLEO DE ARMAS,8
2019-11-19,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2019-11-19,10,MASCULINO,NO REPORTADO,1
2019-11-19,13,MASCULINO,NO REPORTADO,1
2019-11-20,1,MASCULINO,CONTUNDENTES,16
2019-11-20,1,FEMENINO,SIN EMPLEO DE ARMAS,19
2019-11-20,1,FEMENINO,CONTUNDENTES,25
2019-11-20,3,MASCULINO,NO REPORTADO,2
2019-11-20,2,FEMENINO,SIN EMPLEO DE ARMAS,3
2019-11-20,6,FEMENINO,NO REPORTADO,1
2019-11-20,2,MASCULINO,NO REPORTADO,1
2019-11-20,5,FEMENINO,CONTUNDENTES,1
2019-11-20,5,MASCULINO,NO REPORTADO,1
2019-11-20,1,MASCULINO,SIN EMPLEO DE ARMAS,5
2019-11-20,5,FEMENINO,NO REPORTADO,1
2019-11-20,2,FEMENINO,NO REPORTADO,4
2019-11-20,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2019-11-20,12,FEMENINO,NO REPORTADO,1
2019-11-20,4,FEMENINO,CONTUNDENTES,1
2019-11-20,16,MASCULINO,NO REPORTADO,1
2019-11-20,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2019-11-20,1,FEMENINO,NO REPORTADO,31
2019-11-20,12,FEMENINO,CONTUNDENTES,1
2019-11-20,2,FEMENINO,CONTUNDENTES,9
2019-11-20,4,FEMENINO,NO REPORTADO,2
2019-11-20,1,MASCULINO,NO REPORTADO,10
2019-11-20,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,5
2019-11-20,1,MASCULINO,ARMA DE FUEGO,1
2019-11-20,3,FEMENINO,NO REPORTADO,2
2019-11-20,2,MASCULINO,CONTUNDENTES,6
2019-11-20,6,FEMENINO,CONTUNDENTES,1
2019-11-21,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-21,1,FEMENINO,ARMA DE FUEGO,2
2019-11-21,3,FEMENINO,NO REPORTADO,1
2019-11-21,2,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-21,1,FEMENINO,SIN EMPLEO DE ARMAS,13
2019-11-21,2,FEMENINO,CONTUNDENTES,6
2019-11-21,6,MASCULINO,NO REPORTADO,1
2019-11-21,5,FEMENINO,CONTUNDENTES,1
2019-11-21,1,FEMENINO,CONTUNDENTES,19
2019-11-21,4,MASCULINO,NO REPORTADO,1
2019-11-21,1,MASCULINO,CONTUNDENTES,10
2019-11-21,12,MASCULINO,NO REPORTADO,1
2019-11-21,6,FEMENINO,NO REPORTADO,1
2019-11-21,4,FEMENINO,CONTUNDENTES,1
2019-11-21,1,MASCULINO,SIN EMPLEO DE ARMAS,1
2019-11-21,2,MASCULINO,CONTUNDENTES,3
2019-11-21,3,FEMENINO,CONTUNDENTES,4
2019-11-21,2,MASCULINO,NO REPORTADO,1
2019-11-21,1,MASCULINO,NO REPORTADO,9
2019-11-21,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2019-11-21,1,FEMENINO,NO REPORTADO,26
2019-11-21,14,FEMENINO,NO REPORTADO,1
2019-11-21,7,FEMENINO,CONTUNDENTES,1
2019-11-21,2,FEMENINO,NO REPORTADO,8
2019-11-22,10,FEMENINO,CONTUNDENTES,1
2019-11-22,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2019-11-22,1,FEMENINO,SIN EMPLEO DE ARMAS,11
2019-11-22,2,FEMENINO,CONTUNDENTES,4
2019-11-22,3,FEMENINO,NO REPORTADO,2
2019-11-22,1,FEMENINO,NO REPORTADO,31
2019-11-22,4,FEMENINO,NO REPORTADO,3
2019-11-22,3,MASCULINO,NO REPORTADO,1
2019-11-22,1,MASCULINO,SIN EMPLEO DE ARMAS,6
2019-11-22,9,FEMENINO,CONTUNDENTES,1
2019-11-22,7,MASCULINO,NO REPORTADO,1
2019-11-22,4,MASCULINO,NO REPORTADO,1
2019-11-22,1,FEMENINO,CONTUNDENTES,22
2019-11-22,1,MASCULINO,NO REPORTADO,12
2019-11-22,2,FEMENINO,NO REPORTADO,5
2019-11-22,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,9
2019-11-22,2,MASCULINO,NO REPORTADO,1
2019-11-22,2,MASCULINO,CONTUNDENTES,1
2019-11-22,8,FEMENINO,NO REPORTADO,1
2019-11-22,2,FEMENINO,SIN EMPLEO DE ARMAS,3
2019-11-22,1,MASCULINO,CONTUNDENTES,3
2019-11-22,6,FEMENINO,NO REPORTADO,1
2019-11-22,5,FEMENINO,CONTUNDENTES,1
2019-11-22,3,MASCULINO,CONTUNDENTES,1
2019-11-23,4,FEMENINO,CONTUNDENTES,1
2019-11-23,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-23,2,MASCULINO,CONTUNDENTES,2
2019-11-23,1,MASCULINO,SIN EMPLEO DE ARMAS,2
2019-11-23,3,FEMENINO,NO REPORTADO,3
2019-11-23,1,FEMENINO,NO REPORTADO,31
2019-11-23,1,MASCULINO,CONTUNDENTES,10
2019-11-23,4,MASCULINO,CONTUNDENTES,1
2019-11-23,1,MASCULINO,NO REPORTADO,14
2019-11-23,2,FEMENINO,NO REPORTADO,8
2019-11-23,11,FEMENINO,NO REPORTADO,1
2019-11-23,2,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-23,4,FEMENINO,NO REPORTADO,2
2019-11-23,1,FEMENINO,SIN EMPLEO DE ARMAS,14
2019-11-23,1,FEMENINO,ARMA DE FUEGO,1
2019-11-23,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,7
2019-11-23,1,FEMENINO,CONTUNDENTES,25
2019-11-23,7,FEMENINO,CONTUNDENTES,1
2019-11-23,5,FEMENINO,NO REPORTADO,1
2019-11-23,3,MASCULINO,CONTUNDENTES,1
2019-11-23,18,MASCULINO,NO REPORTADO,1
2019-11-23,5,FEMENINO,CONTUNDENTES,2
2019-11-23,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-23,2,MASCULINO,NO REPORTADO,2
2019-11-23,3,FEMENINO,CONTUNDENTES,2
2019-11-23,2,FEMENINO,CONTUNDENTES,6
2019-11-23,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2019-11-24,2,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-24,1,MASCULINO,NO REPORTADO,12
2019-11-24,2,FEMENINO,CONTUNDENTES,6
2019-11-24,8,FEMENINO,NO REPORTADO,1
2019-11-24,1,MASCULINO,SIN EMPLEO DE ARMAS,2
2019-11-24,2,MASCULINO,CONTUNDENTES,2
2019-11-24,1,FEMENINO,SIN EMPLEO DE ARMAS,14
2019-11-24,4,MASCULINO,NO REPORTADO,2
2019-11-24,8,FEMENINO,CONTUNDENTES,1
2019-11-24,17,FEMENINO,CONTUNDENTES,1
2019-11-24,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,7
2019-11-24,4,FEMENINO,CONTUNDENTES,2
2019-11-24,5,FEMENINO,NO REPORTADO,2
2019-11-24,7,MASCULINO,CONTUNDENTES,1
2019-11-24,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2019-11-24,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2019-11-24,2,MASCULINO,NO REPORTADO,3
2019-11-24,3,FEMENINO,SIN EMPLEO DE ARMAS,2
