fecha_hecho,cantidad,genero,armas_medios,Number of domestic violence
2022-08-31,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-08-31,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-01,1,FEMENINO,SIN EMPLEO DE ARMAS,59
2022-09-01,2,MASCULINO,CONTUNDENTES,3
2022-09-01,3,FEMENINO,SIN EMPLEO DE ARMAS,7
2022-09-01,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-01,2,FEMENINO,SIN EMPLEO DE ARMAS,8
2022-09-01,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-01,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-01,1,MASCULINO,SIN EMPLEO DE ARMAS,20
2022-09-01,1,FEMENINO,CONTUNDENTES,34
2022-09-01,3,FEMENINO,CONTUNDENTES,1
2022-09-01,7,FEMENINO,CONTUNDENTES,1
2022-09-01,1,FEMENINO,ARMA DE FUEGO,1
2022-09-01,2,FEMENINO,CONTUNDENTES,4
2022-09-01,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-01,17,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-01,5,MASCULINO,SIN EMPLEO DE ARMAS,3
2022-09-01,4,FEMENINO,CONTUNDENTES,2
2022-09-01,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-01,1,MASCULINO,CONTUNDENTES,17
2022-09-01,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2022-09-01,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-01,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2022-09-02,1,FEMENINO,SIN EMPLEO DE ARMAS,37
2022-09-02,2,FEMENINO,SIN EMPLEO DE ARMAS,6
2022-09-02,3,MASCULINO,CONTUNDENTES,1
2022-09-02,2,FEMENINO,CONTUNDENTES,3
2022-09-02,2,MASCULINO,SIN EMPLEO DE ARMAS,4
2022-09-02,3,FEMENINO,CONTUNDENTES,4
2022-09-02,4,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-02,6,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-02,10,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-02,4,FEMENINO,SIN EMPLEO DE ARMAS,5
2022-09-02,11,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-02,3,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-02,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-02,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-02,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2022-09-02,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-02,1,MASCULINO,CONTUNDENTES,8
2022-09-02,1,FEMENINO,CONTUNDENTES,26
2022-09-02,1,MASCULINO,SIN EMPLEO DE ARMAS,18
2022-09-02,5,FEMENINO,CONTUNDENTES,1
2022-09-03,5,FEMENINO,CONTUNDENTES,1
2022-09-03,6,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-03,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-03,16,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-03,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-03,1,FEMENINO,SIN EMPLEO DE ARMAS,40
2022-09-03,1,MASCULINO,CONTUNDENTES,12
2022-09-03,4,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-03,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-03,3,FEMENINO,CONTUNDENTES,1
2022-09-03,2,FEMENINO,SIN EMPLEO DE ARMAS,6
2022-09-03,1,MASCULINO,SIN EMPLEO DE ARMAS,20
2022-09-03,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-03,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-03,2,MASCULINO,CONTUNDENTES,2
2022-09-03,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2022-09-03,4,FEMENINO,CONTUNDENTES,2
2022-09-03,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2022-09-03,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-03,1,FEMENINO,CONTUNDENTES,29
2022-09-03,2,FEMENINO,CONTUNDENTES,8
2022-09-03,6,FEMENINO,CONTUNDENTES,3
2022-09-04,2,FEMENINO,SIN EMPLEO DE ARMAS,12
2022-09-04,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-04,6,FEMENINO,CONTUNDENTES,2
2022-09-04,1,FEMENINO,CONTUNDENTES,36
2022-09-04,3,MASCULINO,CONTUNDENTES,2
2022-09-04,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-04,5,FEMENINO,CONTUNDENTES,3
2022-09-04,2,MASCULINO,CONTUNDENTES,2
2022-09-04,9,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-04,2,MASCULINO,SIN EMPLEO DE ARMAS,5
2022-09-04,8,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-04,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-04,6,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-04,1,MASCULINO,CONTUNDENTES,13
2022-09-04,2,FEMENINO,CONTUNDENTES,19
2022-09-04,1,MASCULINO,SIN EMPLEO DE ARMAS,33
2022-09-04,1,FEMENINO,SIN EMPLEO DE ARMAS,72
2022-09-04,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-04,4,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-04,9,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-04,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2022-09-04,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2022-09-04,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2022-09-04,4,FEMENINO,CONTUNDENTES,2
2022-09-04,4,FEMENINO,SIN EMPLEO DE ARMAS,4
2022-09-04,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-04,3,FEMENINO,CONTUNDENTES,3
2022-09-05,1,FEMENINO,SIN EMPLEO DE ARMAS,48
2022-09-05,1,MASCULINO,ARMA DE FUEGO,1
2022-09-05,3,FEMENINO,CONTUNDENTES,1
2022-09-05,2,FEMENINO,SIN EMPLEO DE ARMAS,13
2022-09-05,4,FEMENINO,CONTUNDENTES,2
2022-09-05,9,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-05,1,FEMENINO,ARMA DE FUEGO,1
2022-09-05,1,FEMENINO,CONTUNDENTES,27
2022-09-05,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-05,11,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-05,2,FEMENINO,CONTUNDENTES,5
2022-09-05,1,MASCULINO,CONTUNDENTES,12
2022-09-05,7,FEMENINO,CONTUNDENTES,2
2022-09-05,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-05,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-05,1,MASCULINO,SIN EMPLEO DE ARMAS,22
2022-09-05,6,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-05,5,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-05,4,FEMENINO,SIN EMPLEO DE ARMAS,5
2022-09-05,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2022-09-05,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-05,3,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-05,15,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-05,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2022-09-06,6,FEMENINO,CONTUNDENTES,1
2022-09-06,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-06,1,FEMENINO,SIN EMPLEO DE ARMAS,48
2022-09-06,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-06,1,FEMENINO,CONTUNDENTES,28
2022-09-06,2,FEMENINO,SIN EMPLEO DE ARMAS,6
2022-09-06,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-06,2,MASCULINO,SIN EMPLEO DE ARMAS,6
2022-09-06,4,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-06,4,FEMENINO,CONTUNDENTES,1
2022-09-06,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-06,1,MASCULINO,CONTUNDENTES,10
2022-09-06,3,FEMENINO,CONTUNDENTES,2
2022-09-06,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2022-09-06,2,MASCULINO,CONTUNDENTES,2
2022-09-06,4,FEMENINO,SIN EMPLEO DE ARMAS,4
2022-09-06,7,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-06,2,FEMENINO,CONTUNDENTES,6
2022-09-06,1,MASCULINO,SIN EMPLEO DE ARMAS,18
2022-09-06,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-07,2,FEMENINO,SIN EMPLEO DE ARMAS,9
2022-09-07,1,FEMENINO,SIN EMPLEO DE ARMAS,43
2022-09-07,3,FEMENINO,CONTUNDENTES,2
2022-09-07,2,FEMENINO,CONTUNDENTES,5
2022-09-07,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2022-09-07,1,MASCULINO,SIN EMPLEO DE ARMAS,25
2022-09-07,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-07,1,MASCULINO,CONTUNDENTES,7
2022-09-07,17,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-07,5,FEMENINO,CONTUNDENTES,1
2022-09-07,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-07,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-07,2,MASCULINO,SIN EMPLEO DE ARMAS,8
2022-09-07,2,MASCULINO,CONTUNDENTES,1
2022-09-07,1,FEMENINO,CONTUNDENTES,21
2022-09-07,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-07,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-07,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-07,3,FEMENINO,SIN EMPLEO DE ARMAS,9
2022-09-07,3,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-08,5,FEMENINO,CONTUNDENTES,1
2022-09-08,1,MASCULINO,SIN EMPLEO DE ARMAS,21
2022-09-08,3,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-08,2,FEMENINO,CONTUNDENTES,3
2022-09-08,2,FEMENINO,SIN EMPLEO DE ARMAS,11
2022-09-08,1,FEMENINO,SIN EMPLEO DE ARMAS,36
2022-09-08,1,MASCULINO,CONTUNDENTES,13
2022-09-08,6,FEMENINO,CONTUNDENTES,1
2022-09-08,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-08,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-08,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-08,1,FEMENINO,CONTUNDENTES,33
2022-09-08,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2022-09-08,3,MASCULINO,SIN EMPLEO DE ARMAS,3
2022-09-08,19,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-08,7,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-08,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2022-09-08,7,FEMENINO,CONTUNDENTES,1
2022-09-08,2,MASCULINO,CONTUNDENTES,2
2022-09-09,14,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-09,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-09,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2022-09-09,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-09,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-09,3,FEMENINO,CONTUNDENTES,2
2022-09-09,12,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-09,5,FEMENINO,CONTUNDENTES,1
2022-09-09,2,FEMENINO,SIN EMPLEO DE ARMAS,7
2022-09-09,4,FEMENINO,CONTUNDENTES,2
2022-09-09,1,FEMENINO,CONTUNDENTES,25
2022-09-09,1,FEMENINO,SIN EMPLEO DE ARMAS,49
2022-09-09,2,MASCULINO,SIN EMPLEO DE ARMAS,4
2022-09-09,2,MASCULINO,CONTUNDENTES,2
2022-09-09,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-09,3,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-09,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-09,1,MASCULINO,CONTUNDENTES,7
2022-09-09,2,FEMENINO,CONTUNDENTES,4
2022-09-09,1,MASCULINO,SIN EMPLEO DE ARMAS,18
2022-09-09,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-09,1,FEMENINO,ARMA DE FUEGO,1
2022-09-10,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-10,1,FEMENINO,CONTUNDENTES,36
2022-09-10,2,FEMENINO,SIN EMPLEO DE ARMAS,9
2022-09-10,2,MASCULINO,SIN EMPLEO DE ARMAS,5
2022-09-10,4,FEMENINO,CONTUNDENTES,2
2022-09-10,1,MASCULINO,CONTUNDENTES,5
2022-09-10,1,FEMENINO,SIN EMPLEO DE ARMAS,47
2022-09-10,2,FEMENINO,CONTUNDENTES,5
2022-09-10,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2022-09-10,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-10,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-10,5,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-10,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-10,1,MASCULINO,SIN EMPLEO DE ARMAS,17
2022-09-10,2,MASCULINO,CONTUNDENTES,2
2022-09-10,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-10,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2022-09-11,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-11,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2022-09-11,3,FEMENINO,SIN EMPLEO DE ARMAS,6
2022-09-11,4,MASCULINO,CONTUNDENTES,1
2022-09-11,1,MASCULINO,SIN EMPLEO DE ARMAS,27
2022-09-11,1,FEMENINO,CONTUNDENTES,40
2022-09-11,3,FEMENINO,CONTUNDENTES,3
2022-09-11,7,FEMENINO,CONTUNDENTES,1
2022-09-11,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-11,4,FEMENINO,CONTUNDENTES,2
2022-09-11,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-11,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-11,2,FEMENINO,SIN EMPLEO DE ARMAS,16
2022-09-11,6,FEMENINO,CONTUNDENTES,1
2022-09-11,8,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-11,3,MASCULINO,SIN EMPLEO DE ARMAS,4
2022-09-11,1,MASCULINO,CONTUNDENTES,15
2022-09-11,5,FEMENINO,CONTUNDENTES,1
2022-09-11,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-11,2,MASCULINO,SIN EMPLEO DE ARMAS,6
2022-09-11,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-11,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-11,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-11,3,MASCULINO,CONTUNDENTES,1
2022-09-11,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2022-09-11,1,FEMENINO,SIN EMPLEO DE ARMAS,53
2022-09-11,2,FEMENINO,CONTUNDENTES,7
2022-09-11,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-12,11,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-12,1,FEMENINO,ARMA DE FUEGO,1
2022-09-12,3,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-12,8,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-12,2,FEMENINO,CONTUNDENTES,8
2022-09-12,4,FEMENINO,CONTUNDENTES,1
2022-09-12,2,FEMENINO,SIN EMPLEO DE ARMAS,7
2022-09-12,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-12,2,MASCULINO,CONTUNDENTES,1
2022-09-12,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-12,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2022-09-12,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-12,1,MASCULINO,SIN EMPLEO DE ARMAS,24
2022-09-12,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,5
2022-09-12,3,FEMENINO,SIN EMPLEO DE ARMAS,6
2022-09-12,1,FEMENINO,CONTUNDENTES,33
2022-09-12,1,FEMENINO,SIN EMPLEO DE ARMAS,53
2022-09-12,3,FEMENINO,CONTUNDENTES,2
2022-09-12,5,FEMENINO,SIN EMPLEO DE ARMAS,4
2022-09-12,19,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-12,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-12,2,MASCULINO,SIN EMPLEO DE ARMAS,6
2022-09-12,1,MASCULINO,CONTUNDENTES,14
2022-09-13,2,MASCULINO,CONTUNDENTES,1
2022-09-13,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-13,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-13,1,MASCULINO,CONTUNDENTES,10
2022-09-13,2,FEMENINO,CONTUNDENTES,6
2022-09-13,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2022-09-13,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-13,14,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-13,3,FEMENINO,CONTUNDENTES,1
2022-09-13,2,FEMENINO,SIN EMPLEO DE ARMAS,11
2022-09-13,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-13,1,MASCULINO,SIN EMPLEO DE ARMAS,20
2022-09-13,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-13,3,MASCULINO,CONTUNDENTES,1
2022-09-13,1,FEMENINO,CONTUNDENTES,21
2022-09-13,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-13,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-13,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-13,1,FEMENINO,SIN EMPLEO DE ARMAS,39
2022-09-13,4,MASCULINO,CONTUNDENTES,1
2022-09-13,6,FEMENINO,CONTUNDENTES,1
2022-09-14,1,MASCULINO,CONTUNDENTES,9
2022-09-14,1,FEMENINO,CONTUNDENTES,21
2022-09-14,5,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-14,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-14,2,MASCULINO,SIN EMPLEO DE ARMAS,5
2022-09-14,7,FEMENINO,CONTUNDENTES,1
2022-09-14,2,FEMENINO,SIN EMPLEO DE ARMAS,11
2022-09-14,1,MASCULINO,SIN EMPLEO DE ARMAS,15
2022-09-14,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-14,14,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-14,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2022-09-14,3,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-14,1,MASCULINO,ARMA DE FUEGO,1
2022-09-14,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-14,4,FEMENINO,CONTUNDENTES,1
2022-09-14,3,FEMENINO,CONTUNDENTES,3
2022-09-14,2,FEMENINO,CONTUNDENTES,6
2022-09-14,1,FEMENINO,SIN EMPLEO DE ARMAS,47
2022-09-14,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2022-09-14,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-14,4,FEMENINO,SIN EMPLEO DE ARMAS,5
2022-09-15,2,FEMENINO,SIN EMPLEO DE ARMAS,11
2022-09-15,2,FEMENINO,CONTUNDENTES,8
2022-09-15,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2022-09-15,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-15,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-15,1,MASCULINO,CONTUNDENTES,8
2022-09-15,1,FEMENINO,CONTUNDENTES,17
2022-09-15,5,FEMENINO,CONTUNDENTES,1
2022-09-15,1,MASCULINO,SIN EMPLEO DE ARMAS,21
2022-09-15,14,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-15,6,FEMENINO,CONTUNDENTES,1
2022-09-15,4,FEMENINO,CONTUNDENTES,1
2022-09-15,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-15,2,MASCULINO,CONTUNDENTES,1
2022-09-15,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-15,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-15,3,FEMENINO,CONTUNDENTES,1
2022-09-15,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-15,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-15,1,FEMENINO,SIN EMPLEO DE ARMAS,34
2022-09-16,5,FEMENINO,CONTUNDENTES,1
2022-09-16,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-16,4,MASCULINO,SIN EMPLEO DE ARMAS,3
2022-09-16,8,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-16,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-16,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-16,9,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-16,1,MASCULINO,CONTUNDENTES,11
2022-09-16,2,FEMENINO,CONTUNDENTES,3
2022-09-16,4,FEMENINO,CONTUNDENTES,2
2022-09-16,1,FEMENINO,SIN EMPLEO DE ARMAS,49
2022-09-16,3,FEMENINO,CONTUNDENTES,3
2022-09-16,2,FEMENINO,SIN EMPLEO DE ARMAS,5
2022-09-16,1,MASCULINO,SIN EMPLEO DE ARMAS,19
2022-09-16,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2022-09-16,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-16,1,FEMENINO,CONTUNDENTES,20
2022-09-17,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2022-09-17,1,FEMENINO,SIN EMPLEO DE ARMAS,52
2022-09-17,11,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-17,2,FEMENINO,SIN EMPLEO DE ARMAS,9
2022-09-17,3,FEMENINO,CONTUNDENTES,4
2022-09-17,6,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-17,5,MASCULINO,CONTUNDENTES,1
2022-09-17,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-17,2,MASCULINO,SIN EMPLEO DE ARMAS,4
2022-09-17,1,MASCULINO,CONTUNDENTES,10
2022-09-17,4,FEMENINO,CONTUNDENTES,3
2022-09-17,2,MASCULINO,CONTUNDENTES,1
2022-09-17,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-17,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-17,14,FEMENINO,CONTUNDENTES,1
2022-09-17,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2022-09-17,1,MASCULINO,SIN EMPLEO DE ARMAS,19
2022-09-17,4,MASCULINO,SIN EMPLEO DE ARMAS,3
2022-09-17,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-17,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-17,2,FEMENINO,CONTUNDENTES,3
2022-09-17,1,FEMENINO,CONTUNDENTES,31
2022-09-18,10,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-18,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-18,2,MASCULINO,CONTUNDENTES,3
2022-09-18,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-18,1,FEMENINO,ARMA DE FUEGO,1
2022-09-18,3,FEMENINO,CONTUNDENTES,3
2022-09-18,2,FEMENINO,SIN EMPLEO DE ARMAS,10
2022-09-18,4,FEMENINO,CONTUNDENTES,3
2022-09-18,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-18,9,FEMENINO,CONTUNDENTES,1
2022-09-18,1,MASCULINO,CONTUNDENTES,16
2022-09-18,3,FEMENINO,SIN EMPLEO DE ARMAS,8
2022-09-18,2,FEMENINO,CONTUNDENTES,4
2022-09-18,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-18,5,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-18,1,FEMENINO,SIN EMPLEO DE ARMAS,74
2022-09-18,1,FEMENINO,CONTUNDENTES,42
2022-09-18,1,MASCULINO,SIN EMPLEO DE ARMAS,34
2022-09-18,7,FEMENINO,CONTUNDENTES,1
2022-09-18,2,MASCULINO,SIN EMPLEO DE ARMAS,9
2022-09-18,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-18,4,MASCULINO,SIN EMPLEO DE ARMAS,3
2022-09-18,6,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-18,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-19,2,FEMENINO,CONTUNDENTES,8
2022-09-19,5,MASCULINO,SIN EMPLEO DE ARMAS,2
2022-09-19,1,FEMENINO,ARMA DE FUEGO,1
2022-09-19,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-19,15,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-19,5,FEMENINO,CONTUNDENTES,2
2022-09-19,1,MASCULINO,CONTUNDENTES,9
2022-09-19,8,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-19,2,FEMENINO,SIN EMPLEO DE ARMAS,9
2022-09-19,1,FEMENINO,SIN EMPLEO DE ARMAS,61
2022-09-19,1,FEMENINO,CONTUNDENTES,29
2022-09-19,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-19,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-19,3,MASCULINO,CONTUNDENTES,1
2022-09-19,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2022-09-19,2,MASCULINO,SIN EMPLEO DE ARMAS,6
2022-09-19,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-19,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2022-09-19,3,FEMENINO,CONTUNDENTES,1
2022-09-19,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2022-09-19,2,MASCULINO,CONTUNDENTES,2
2022-09-19,1,MASCULINO,SIN EMPLEO DE ARMAS,23
2022-09-19,7,FEMENINO,CONTUNDENTES,1
2022-09-20,1,FEMENINO,CONTUNDENTES,22
2022-09-20,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2022-09-20,1,FEMENINO,SIN EMPLEO DE ARMAS,44
2022-09-20,4,FEMENINO,CONTUNDENTES,1
2022-09-20,3,MASCULINO,CONTUNDENTES,1
2022-09-20,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2022-09-20,2,MASCULINO,SIN EMPLEO DE ARMAS,5
2022-09-20,13,MASCULINO,SIN EMPLEO DE ARMAS,1
2022-09-20,1,MASCULINO,SIN EMPLEO DE ARMAS,12
